entity_id,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_39c9c2e8d4ac215b,ent_39c9c2e8d4ac215b,ent_39c9c2e8d4ac215b,油液液位,油液液位,油液液位,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[401],401,"[""eocc_b1374d4ec312b64e""]",eocc_b1374d4ec312b64e
ent_3a3fa96049083802,ent_3a3fa96049083802,ent_3a3fa96049083802,定期取样分析,定期取样分析,定期取样分析,检测诊断方法,检测诊断方法,"[""检测诊断方法""]",检测诊断方法,,{},[399],399,"[""eocc_6eed84e1ab95daaa""]",eocc_6eed84e1ab95daaa
ent_3b092446f3d6fb38,ent_3b092446f3d6fb38,ent_3b092446f3d6fb38,脉动吸收功能失效,脉动吸收功能失效,脉动吸收功能失效,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[403],403,"[""eocc_390b4693ea793c20""]",eocc_390b4693ea793c20
ent_3b570392b7404ad8,ent_3b570392b7404ad8,ent_3b570392b7404ad8,能量浪费,能量浪费,能量浪费,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[396],396,"[""eocc_bdc260810db1c842""]",eocc_bdc260810db1c842
ent_3b819024c875c200,ent_3b819024c875c200,ent_3b819024c875c200,吸油毡,吸油毡,吸油毡,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[407],407,"[""eocc_caf44c52bdbd44e5""]",eocc_caf44c52bdbd44e5
ent_3bcc5edf1914980d,ent_3bcc5edf1914980d,ent_3bcc5edf1914980d,反馈信号异常,反馈信号异常,反馈信号异常,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[412],412,"[""eocc_5212f8b5fdfe4a58""]",eocc_5212f8b5fdfe4a58
ent_3c71ffcf01f3f6b7,ent_3c71ffcf01f3f6b7,ent_3c71ffcf01f3f6b7,防止杂质进入系统,防止杂质进入系统,防止杂质进入系统,安全环保要求,安全环保要求,"[""安全环保要求""]",安全环保要求,,{},[404],404,"[""eocc_5956bede8d552218""]",eocc_5956bede8d552218
ent_3cbf39abdf43c195,ent_3cbf39abdf43c195,ent_3cbf39abdf43c195,回油路,回油路,回油路,元件部件,元件部件,"[""元件部件""]",元件部件,,{},"[400, 405]",400|405,"[""eocc_91079addb2d149aa"", ""eocc_b2f4269c89938502""]",eocc_91079addb2d149aa|eocc_b2f4269c89938502
ent_3cce22a519fb4d88,ent_3cce22a519fb4d88,ent_3cce22a519fb4d88,应急处置,应急处置,应急处置,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[423],423,"[""eocc_a71de58a6d0c03df""]",eocc_a71de58a6d0c03df
ent_3d568d7ddff0e5b1,ent_3d568d7ddff0e5b1,ent_3d568d7ddff0e5b1,绞车,绞车,绞车,系统设备,系统设备,"[""系统设备""]",系统设备,,{},"[386, 414, 418, 423]",386|414|418|423,"[""eocc_33351a0b7b1d9df4"", ""eocc_4f902bd233586f0c"", ""eocc_89f5744541098192"", ""eocc_c256cfee06df3ca2""]",eocc_33351a0b7b1d9df4|eocc_4f902bd233586f0c|eocc_89f5744541098192|eocc_c256cfee06df3ca2
ent_3da1985904497177,ent_3da1985904497177,ent_3da1985904497177,突发故障,突发故障,突发故障,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[398],398,"[""eocc_e8ad58adb292fd27""]",eocc_e8ad58adb292fd27
ent_3ddc48ba17b4e92f,ent_3ddc48ba17b4e92f,ent_3ddc48ba17b4e92f,油泥沉积,油泥沉积,油泥沉积,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[417],417,"[""eocc_c427ae990b23a8a3""]",eocc_c427ae990b23a8a3
ent_3e7090cd977f10fd,ent_3e7090cd977f10fd,ent_3e7090cd977f10fd,冗余回路,冗余回路,冗余回路,系统设备,系统设备,"[""系统设备""]",系统设备,,{},[424],424,"[""eocc_33601b7cbc47379c""]",eocc_33601b7cbc47379c
ent_3e7bee41938f3fbb,ent_3e7bee41938f3fbb,ent_3e7bee41938f3fbb,超速空转,超速空转,超速空转,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[418],418,"[""eocc_3e84274bef840be1""]",eocc_3e84274bef840be1
ent_3ee6dbfde0f60502,ent_3ee6dbfde0f60502,ent_3ee6dbfde0f60502,油耗增加,油耗增加,油耗增加,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[396],396,"[""eocc_8c41535075e3c20f""]",eocc_8c41535075e3c20f
ent_3eedc1d4bbf7775b,ent_3eedc1d4bbf7775b,ent_3eedc1d4bbf7775b,油品劣化,油品劣化,油品劣化,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[403],403,"[""eocc_aa4021d0c2c352eb""]",eocc_aa4021d0c2c352eb
ent_3ef2bc5730767b8c,ent_3ef2bc5730767b8c,ent_3ef2bc5730767b8c,节流孔,节流孔,节流孔,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[392],392,"[""eocc_56fa3d55491016e0""]",eocc_56fa3d55491016e0
ent_3f6710fa3e2c7936,ent_3f6710fa3e2c7936,ent_3f6710fa3e2c7936,压力脉动,压力脉动,压力脉动,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[392],392,"[""eocc_02d6af342f642db8""]",eocc_02d6af342f642db8
ent_3ff98bffc4d20f10,ent_3ff98bffc4d20f10,ent_3ff98bffc4d20f10,侧推器,侧推器,侧推器,系统设备,系统设备,"[""系统设备""]",系统设备,,{},[389],389,"[""eocc_0ce2a68833b05b07""]",eocc_0ce2a68833b05b07
ent_407257d2d0f7dac8,ent_407257d2d0f7dac8,ent_407257d2d0f7dac8,热红外成像,热红外成像,热红外成像,检测诊断方法,检测诊断方法,"[""检测诊断方法""]",检测诊断方法,,{},[397],397,"[""eocc_ffab488fdfcb01ea""]",eocc_ffab488fdfcb01ea
ent_40b66f8cce3a8222,ent_40b66f8cce3a8222,ent_40b66f8cce3a8222,电位器,电位器,电位器,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[406],406,"[""eocc_4f7e663e199b3112""]",eocc_4f7e663e199b3112
ent_41365d0ce670a585,ent_41365d0ce670a585,ent_41365d0ce670a585,设备,设备,设备,系统设备,系统设备,"[""系统设备""]",系统设备,,{},"[398, 399]",398|399,"[""eocc_4c5ff506690369ad"", ""eocc_75cac3a10c551b3e""]",eocc_4c5ff506690369ad|eocc_75cac3a10c551b3e
ent_41a0b56939cac72c,ent_41a0b56939cac72c,ent_41a0b56939cac72c,工况测试,工况测试,工况测试,检测诊断方法,检测诊断方法,"[""检测诊断方法""]",检测诊断方法,,{},[408],408,"[""eocc_9fcda83a443cd956""]",eocc_9fcda83a443cd956
ent_41b7264d649bedaf,ent_41b7264d649bedaf,ent_41b7264d649bedaf,侧向力过大,侧向力过大,侧向力过大,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[418],418,"[""eocc_3ef788ef36cbc7d6""]",eocc_3ef788ef36cbc7d6
ent_41c0a555484d32ef,ent_41c0a555484d32ef,ent_41c0a555484d32ef,点动试车,点动试车,点动试车,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[404],404,"[""eocc_fa50a6ef525b7029""]",eocc_fa50a6ef525b7029
ent_41d35ab40d654a28,ent_41d35ab40d654a28,ent_41d35ab40d654a28,液压油氧化,液压油氧化,液压油氧化,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[394],394,"[""eocc_9532c05e431d69df""]",eocc_9532c05e431d69df
ent_421efd06c9b7ab8d,ent_421efd06c9b7ab8d,ent_421efd06c9b7ab8d,检查驱动源,检查驱动源,检查驱动源,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[411],411,"[""eocc_728afb0d0e2407c4""]",eocc_728afb0d0e2407c4
ent_42dcdf395ca41c5f,ent_42dcdf395ca41c5f,ent_42dcdf395ca41c5f,油箱加热器,油箱加热器,油箱加热器,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[395],395,"[""eocc_4a75b835582b9796""]",eocc_4a75b835582b9796
ent_431f1f697a242117,ent_431f1f697a242117,ent_431f1f697a242117,补油箱,补油箱,补油箱,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[406],406,"[""eocc_03594814d65abb22""]",eocc_03594814d65abb22
ent_4346902c6332e0e6,ent_4346902c6332e0e6,ent_4346902c6332e0e6,防泄漏管理,防泄漏管理,防泄漏管理,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[419],419,"[""eocc_885223557fdabe58""]",eocc_885223557fdabe58
ent_43701d8bb8abba41,ent_43701d8bb8abba41,ent_43701d8bb8abba41,壳体发热,壳体发热,壳体发热,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[418],418,"[""eocc_6a69c1f0fccfff8d""]",eocc_6a69c1f0fccfff8d
ent_43e4ada5b9251ef1,ent_43e4ada5b9251ef1,ent_43e4ada5b9251ef1,污染度,污染度,污染度,监测指标,监测指标,"[""监测指标""]",监测指标,,{},"[389, 406, 424]",389|406|424,"[""eocc_255e0960bd97c43f"", ""eocc_f1710038e034c389"", ""eocc_fd534fe6a8d88113""]",eocc_255e0960bd97c43f|eocc_f1710038e034c389|eocc_fd534fe6a8d88113
ent_43ee078f75caa6fd,ent_43ee078f75caa6fd,ent_43ee078f75caa6fd,绞车系统,绞车系统,绞车系统,系统设备,系统设备,"[""系统设备""]",系统设备,,{},[418],418,"[""eocc_d980fd0591808556""]",eocc_d980fd0591808556
ent_43fd6d28e83d8df5,ent_43fd6d28e83d8df5,ent_43fd6d28e83d8df5,模式识别,模式识别,模式识别,检测诊断方法,检测诊断方法,"[""检测诊断方法""]",检测诊断方法,,{},[400],400,"[""eocc_c1aa23ed287576f2""]",eocc_c1aa23ed287576f2
ent_44035336f12b2f81,ent_44035336f12b2f81,ent_44035336f12b2f81,修理,修理,修理,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[402],402,"[""eocc_19ed6080ced86846""]",eocc_19ed6080ced86846
ent_4404b158810afd9d,ent_4404b158810afd9d,ent_4404b158810afd9d,液位,液位,液位,监测指标,监测指标,"[""监测指标""]",监测指标,,{},"[389, 400, 415, 424]",389|400|415|424,"[""eocc_24b3db2bf3790797"", ""eocc_2b42ab1d86502cb2"", ""eocc_3c8757bf23cb7951"", ""eocc_43024155e6bb6fcb""]",eocc_24b3db2bf3790797|eocc_2b42ab1d86502cb2|eocc_3c8757bf23cb7951|eocc_43024155e6bb6fcb
ent_4407f22b154ef257,ent_4407f22b154ef257,ent_4407f22b154ef257,阀体,阀体,阀体,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[404],404,"[""eocc_2e258238f0fe41a5""]",eocc_2e258238f0fe41a5
ent_443170a1429fdd3e,ent_443170a1429fdd3e,ent_443170a1429fdd3e,系统泄漏,系统泄漏,系统泄漏,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[410],410,"[""eocc_58ee912409b9c46b""]",eocc_58ee912409b9c46b
ent_44aabe92220ab30e,ent_44aabe92220ab30e,ent_44aabe92220ab30e,检查反馈装置,检查反馈装置,检查反馈装置,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[406],406,"[""eocc_40b2d8f38a3de71d""]",eocc_40b2d8f38a3de71d
ent_44e6539f58eef7af,ent_44e6539f58eef7af,ent_44e6539f58eef7af,逐步升压,逐步升压,逐步升压,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[404],404,"[""eocc_c57f59bf1033ba96""]",eocc_c57f59bf1033ba96
ent_4544e74b29505e5c,ent_4544e74b29505e5c,ent_4544e74b29505e5c,冗余切换试验,冗余切换试验,冗余切换试验,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[409],409,"[""eocc_a338fd6499c11f57""]",eocc_a338fd6499c11f57
ent_455e50f3ed61d01e,ent_455e50f3ed61d01e,ent_455e50f3ed61d01e,绑扎设备,绑扎设备,绑扎设备,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[420],420,"[""eocc_51fbcdb09249f649""]",eocc_51fbcdb09249f649
ent_45e0b8ba19674335,ent_45e0b8ba19674335,ent_45e0b8ba19674335,环保法规,环保法规,环保法规,安全环保要求,安全环保要求,"[""安全环保要求""]",安全环保要求,,{},[407],407,"[""eocc_ce55b5f1940b38d8""]",eocc_ce55b5f1940b38d8
ent_46981370745f4e5d,ent_46981370745f4e5d,ent_46981370745f4e5d,备用装置,备用装置,备用装置,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[401],401,"[""eocc_5d4cce27933d1f2e""]",eocc_5d4cce27933d1f2e
ent_46aea834c3ec272b,ent_46aea834c3ec272b,ent_46aea834c3ec272b,粘度变化,粘度变化,粘度变化,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[392],392,"[""eocc_db46854c355aba7d""]",eocc_db46854c355aba7d
ent_471a1d5d8589ae4c,ent_471a1d5d8589ae4c,ent_471a1d5d8589ae4c,液压阀组,液压阀组,液压阀组,系统设备,系统设备,"[""系统设备""]",系统设备,,{},[417],417,"[""eocc_93c8e75f558eccad""]",eocc_93c8e75f558eccad
ent_472e096e764b5dda,ent_472e096e764b5dda,ent_472e096e764b5dda,表面损伤,表面损伤,表面损伤,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[398],398,"[""eocc_626d43c818d03c51""]",eocc_626d43c818d03c51
ent_4750a183b307ce03,ent_4750a183b307ce03,ent_4750a183b307ce03,执行机构末端撞击,执行机构末端撞击,执行机构末端撞击,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[413],413,"[""eocc_05cf6e8851f0f735""]",eocc_05cf6e8851f0f735
ent_476309232c39d241,ent_476309232c39d241,ent_476309232c39d241,配合间隙减小,配合间隙减小,配合间隙减小,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[394],394,"[""eocc_f29c646180409eca""]",eocc_f29c646180409eca
ent_47ffc23275c87754,ent_47ffc23275c87754,ent_47ffc23275c87754,振动值,振动值,振动值,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[416],416,"[""eocc_7040dcd0040af627""]",eocc_7040dcd0040af627
ent_48d62808df81428c,ent_48d62808df81428c,ent_48d62808df81428c,柱塞咬死,柱塞咬死,柱塞咬死,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[394],394,"[""eocc_6a6755f8a1975211""]",eocc_6a6755f8a1975211
ent_49099d8260f49c71,ent_49099d8260f49c71,ent_49099d8260f49c71,失电,失电,失电,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[401],401,"[""eocc_f4f351314d865ae2""]",eocc_f4f351314d865ae2
ent_4912e506786ce244,ent_4912e506786ce244,ent_4912e506786ce244,水分测试,水分测试,水分测试,检测诊断方法,检测诊断方法,"[""检测诊断方法""]",检测诊断方法,,{},[406],406,"[""eocc_da890b07ac8aa70a""]",eocc_da890b07ac8aa70a
ent_49216de8caee71cb,ent_49216de8caee71cb,ent_49216de8caee71cb,磨料磨损,磨料磨损,磨料磨损,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[419],419,"[""eocc_c1d63e06b586db2f""]",eocc_c1d63e06b586db2f
ent_494bcf3132e256f8,ent_494bcf3132e256f8,ent_494bcf3132e256f8,空气,空气,空气,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},"[406, 424]",406|424,"[""eocc_8b91a6a22c284525"", ""eocc_aa9a8f6008463bcd""]",eocc_8b91a6a22c284525|eocc_aa9a8f6008463bcd
ent_4958ea9465b614ad,ent_4958ea9465b614ad,ent_4958ea9465b614ad,换向失灵,换向失灵,换向失灵,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[392],392,"[""eocc_a2d21279e7652c9a""]",eocc_a2d21279e7652c9a
ent_4962c250a493d6fc,ent_4962c250a493d6fc,ent_4962c250a493d6fc,串油清洗,串油清洗,串油清洗,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[393],393,"[""eocc_596409c8d8c0a296""]",eocc_596409c8d8c0a296
ent_496409ed14314b4d,ent_496409ed14314b4d,ent_496409ed14314b4d,保证吸油高度合理,保证吸油高度合理,保证吸油高度合理,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[416],416,"[""eocc_37533e87c87a39b9""]",eocc_37533e87c87a39b9
ent_49a2bac55e9fbab4,ent_49a2bac55e9fbab4,ent_49a2bac55e9fbab4,一边快一边慢,一边快一边慢,一边快一边慢,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[412],412,"[""eocc_013180c1b0f93a8b""]",eocc_013180c1b0f93a8b
ent_49b921bfbd9a8a25,ent_49b921bfbd9a8a25,ent_49b921bfbd9a8a25,溢流阀,溢流阀,溢流阀,元件部件,元件部件,"[""元件部件""]",元件部件,,{},"[388, 403, 406, 410, 411]",388|403|406|410|411,"[""eocc_0116ba65ba4d24fe"", ""eocc_2caf698191a1aa3e"", ""eocc_63886a432fe84ad3"", ""eocc_89c0948c46770b81"", ""eocc_946718d197a4c263""]",eocc_0116ba65ba4d24fe|eocc_2caf698191a1aa3e|eocc_63886a432fe84ad3|eocc_89c0948c46770b81|eocc_946718d197a4c263
ent_49d832a26df152b1,ent_49d832a26df152b1,ent_49d832a26df152b1,失去弹性,失去弹性,失去弹性,故障异常,故障异常,"[""故障异常""]",故障异常,,{},"[398, 404]",398|404,"[""eocc_2c02e2e53213eacc"", ""eocc_74fabef816beaf01""]",eocc_2c02e2e53213eacc|eocc_74fabef816beaf01
ent_49e684075f1c2787,ent_49e684075f1c2787,ent_49e684075f1c2787,液压元件,液压元件,液压元件,元件部件,元件部件,"[""元件部件""]",元件部件,,{},"[386, 394]",386|394,"[""eocc_56bee62d8111eeb8"", ""eocc_e9c09c4985d4f2ed""]",eocc_56bee62d8111eeb8|eocc_e9c09c4985d4f2ed
ent_49f055ff9372d279,ent_49f055ff9372d279,ent_49f055ff9372d279,缝隙泄漏,缝隙泄漏,缝隙泄漏,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[396],396,"[""eocc_1fdf19c14a0a449f""]",eocc_1fdf19c14a0a449f
ent_4a1baed658edc089,ent_4a1baed658edc089,ent_4a1baed658edc089,科考船,科考船,科考船,系统设备,系统设备,"[""系统设备""]",系统设备,,{},[420],420,"[""eocc_72f667cd34fc4174""]",eocc_72f667cd34fc4174
ent_4a2d5cfc5130bc11,ent_4a2d5cfc5130bc11,ent_4a2d5cfc5130bc11,换油决策,换油决策,换油决策,维护活动,维护活动,"[""维护活动""]",维护活动,,{},"[402, 425]",402|425,"[""eocc_3f234dd841e23737"", ""eocc_4b2a6ed513ba2c39""]",eocc_3f234dd841e23737|eocc_4b2a6ed513ba2c39
ent_4a62ba612222886e,ent_4a62ba612222886e,ent_4a62ba612222886e,检查手动应急机构,检查手动应急机构,检查手动应急机构,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[406],406,"[""eocc_4b788735fedb324b""]",eocc_4b788735fedb324b
ent_4ac06fc12f6e3886,ent_4ac06fc12f6e3886,ent_4ac06fc12f6e3886,应急围堵物资,应急围堵物资,应急围堵物资,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[419],419,"[""eocc_098f930dad14e58f""]",eocc_098f930dad14e58f
ent_4ae9e0901449b170,ent_4ae9e0901449b170,ent_4ae9e0901449b170,负载响应,负载响应,负载响应,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[400],400,"[""eocc_169ddcbca6ed5fbb""]",eocc_169ddcbca6ed5fbb
ent_4af629f97fc3d350,ent_4af629f97fc3d350,ent_4af629f97fc3d350,装配缺陷,装配缺陷,装配缺陷,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[398],398,"[""eocc_418bd40752e153ff""]",eocc_418bd40752e153ff
ent_4b79704ccb3b47af,ent_4b79704ccb3b47af,ent_4b79704ccb3b47af,动作缓慢,动作缓慢,动作缓慢,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[402],402,"[""eocc_3754ddff98e9145a""]",eocc_3754ddff98e9145a
ent_4b81f0a908eff2fd,ent_4b81f0a908eff2fd,ent_4b81f0a908eff2fd,液压设备的维护与保养,液压设备的维护与保养,液压设备的维护与保养,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[386],386,"[""eocc_f504cd6e54f4793f""]",eocc_f504cd6e54f4793f
ent_4b9d21c5614deaf4,ent_4b9d21c5614deaf4,ent_4b9d21c5614deaf4,油液寿命预测,油液寿命预测,油液寿命预测,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[407],407,"[""eocc_795671c822cca751""]",eocc_795671c822cca751
ent_4be9532c9ee585a1,ent_4be9532c9ee585a1,ent_4be9532c9ee585a1,泵,泵,泵,系统设备,系统设备,"[""系统设备""]",系统设备,,{},[424],424,"[""eocc_4c7de28fd70c7184""]",eocc_4c7de28fd70c7184
ent_4cb59d168583462b,ent_4cb59d168583462b,ent_4cb59d168583462b,定位系统,定位系统,定位系统,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[420],420,"[""eocc_09c7c03874dc4bcf""]",eocc_09c7c03874dc4bcf
ent_4cb80d46e0bc175f,ent_4cb80d46e0bc175f,ent_4cb80d46e0bc175f,拆除滤芯,拆除滤芯,拆除滤芯,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[402],402,"[""eocc_b649a5ebe564e47e""]",eocc_b649a5ebe564e47e
ent_4cbc10826506ac1e,ent_4cbc10826506ac1e,ent_4cbc10826506ac1e,污染度持续升高,污染度持续升高,污染度持续升高,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[406],406,"[""eocc_b0d55acc23123731""]",eocc_b0d55acc23123731
ent_4d5b3ccb55a8f3fa,ent_4d5b3ccb55a8f3fa,ent_4d5b3ccb55a8f3fa,管路跨度过大,管路跨度过大,管路跨度过大,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[413],413,"[""eocc_08dc23c697ee903e""]",eocc_08dc23c697ee903e
ent_4d5f688b84c99c4e,ent_4d5f688b84c99c4e,ent_4d5f688b84c99c4e,管路冲击,管路冲击,管路冲击,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[394],394,"[""eocc_b994052a465a28d6""]",eocc_b994052a465a28d6
ent_4d7b74d85d246ab3,ent_4d7b74d85d246ab3,ent_4d7b74d85d246ab3,漏油报警装置,漏油报警装置,漏油报警装置,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[408],408,"[""eocc_734434d1cb8d7045""]",eocc_734434d1cb8d7045
ent_4d81144173a0ab7f,ent_4d81144173a0ab7f,ent_4d81144173a0ab7f,防滴漏盘,防滴漏盘,防滴漏盘,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[419],419,"[""eocc_f57a82397f8cb86f""]",eocc_f57a82397f8cb86f
ent_4dad7bef287032f1,ent_4dad7bef287032f1,ent_4dad7bef287032f1,短接旁通,短接旁通,短接旁通,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[402],402,"[""eocc_37d543ae974b4a75""]",eocc_37d543ae974b4a75
ent_4e217498dbf8907c,ent_4e217498dbf8907c,ent_4e217498dbf8907c,活塞密封损坏,活塞密封损坏,活塞密封损坏,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[412],412,"[""eocc_452af49d20bc5fbe""]",eocc_452af49d20bc5fbe
ent_4e5272f6e8fe9f75,ent_4e5272f6e8fe9f75,ent_4e5272f6e8fe9f75,反复拆装,反复拆装,反复拆装,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[398],398,"[""eocc_d94fd28df11f2a34""]",eocc_d94fd28df11f2a34
ent_4e71d48b9f1a9444,ent_4e71d48b9f1a9444,ent_4e71d48b9f1a9444,连接件紧固,连接件紧固,连接件紧固,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[401],401,"[""eocc_9a80329f83d9e853""]",eocc_9a80329f83d9e853
ent_4ecc9032c786e043,ent_4ecc9032c786e043,ent_4ecc9032c786e043,舱口盖,舱口盖,舱口盖,元件部件,元件部件,"[""元件部件""]",元件部件,,{},[419],419,"[""eocc_61b3ba969f2f6100""]",eocc_61b3ba969f2f6100
ent_4f3d145b8ca96495,ent_4f3d145b8ca96495,ent_4f3d145b8ca96495,保持持续通信,保持持续通信,保持持续通信,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[406],406,"[""eocc_fc6ed05c38cfbfd7""]",eocc_fc6ed05c38cfbfd7
ent_4f47a94358e2b946,ent_4f47a94358e2b946,ent_4f47a94358e2b946,比例阀,比例阀,比例阀,元件部件,元件部件,"[""元件部件""]",元件部件,,{},"[412, 417]",412|417,"[""eocc_1e529274cf0eac64"", ""eocc_65a7b5ef760ce8b2""]",eocc_1e529274cf0eac64|eocc_65a7b5ef760ce8b2
ent_4f48f505841b470e,ent_4f48f505841b470e,ent_4f48f505841b470e,排量稳定性,排量稳定性,排量稳定性,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[416],416,"[""eocc_3676e96ab600d2a1""]",eocc_3676e96ab600d2a1
ent_4f55ab553bbf5bcb,ent_4f55ab553bbf5bcb,ent_4f55ab553bbf5bcb,酸性物质,酸性物质,酸性物质,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[394],394,"[""eocc_c9bdc3bd48f854a8""]",eocc_c9bdc3bd48f854a8
ent_4f55f5827b646ebb,ent_4f55f5827b646ebb,ent_4f55f5827b646ebb,智能监控法,智能监控法,智能监控法,检测诊断方法,检测诊断方法,"[""检测诊断方法""]",检测诊断方法,,{},[397],397,"[""eocc_e2acdd048e42a864""]",eocc_e2acdd048e42a864
ent_4f5cacf5bc617c79,ent_4f5cacf5bc617c79,ent_4f5cacf5bc617c79,感官初判,感官初判,感官初判,检测诊断方法,检测诊断方法,"[""检测诊断方法""]",检测诊断方法,,{},[397],397,"[""eocc_c21dd6d2b8bcc730""]",eocc_c21dd6d2b8bcc730
ent_4f9fe2c8c417baf5,ent_4f9fe2c8c417baf5,ent_4f9fe2c8c417baf5,长时间连续作业,长时间连续作业,长时间连续作业,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[386],386,"[""eocc_8fd74866a559de56""]",eocc_8fd74866a559de56
ent_4fb63669e5d6e61e,ent_4fb63669e5d6e61e,ent_4fb63669e5d6e61e,铁磁磨粒,铁磁磨粒,铁磁磨粒,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[400],400,"[""eocc_265a1693617d723f""]",eocc_265a1693617d723f
ent_4fdd21bf0a1f271b,ent_4fdd21bf0a1f271b,ent_4fdd21bf0a1f271b,阀芯卡滞,阀芯卡滞,阀芯卡滞,原因诱因,原因诱因,"[""原因诱因""]",原因诱因,,{},[412],412,"[""eocc_48f2b7b04898a1e9""]",eocc_48f2b7b04898a1e9
ent_4fef3352dda5a5e6,ent_4fef3352dda5a5e6,ent_4fef3352dda5a5e6,航行和机损事故,航行和机损事故,航行和机损事故,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[386],386,"[""eocc_1cc1340c27af25a5""]",eocc_1cc1340c27af25a5
ent_5008bf13d38b3b55,ent_5008bf13d38b3b55,ent_5008bf13d38b3b55,液压马达,液压马达,液压马达,元件部件,元件部件,"[""元件部件""]",元件部件,,{},"[388, 400, 418]",388|400|418,"[""eocc_48d2d8d655de3db9"", ""eocc_e0afc0cea937f57c"", ""eocc_ed897d4481a884f0""]",eocc_48d2d8d655de3db9|eocc_e0afc0cea937f57c|eocc_ed897d4481a884f0
ent_5053a7bc9782cbc4,ent_5053a7bc9782cbc4,ent_5053a7bc9782cbc4,设备检修,设备检修,设备检修,维护活动,维护活动,"[""维护活动""]",维护活动,,{},[406],406,"[""eocc_0341f7f26e5429ee""]",eocc_0341f7f26e5429ee
