entity_id,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_39300639f64ac8a4,ent_39300639f64ac8a4,ent_39300639f64ac8a4,柴油机,柴油机,柴油机,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[431],431,"[""eocc_3a41c74dcf2b4836""]",eocc_3a41c74dcf2b4836
ent_3937674677223fc7,ent_3937674677223fc7,ent_3937674677223fc7,螺栓,螺栓,螺栓,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[448],448,"[""eocc_b07a7527fcd77665""]",eocc_b07a7527fcd77665
ent_397df71803808e66,ent_397df71803808e66,ent_397df71803808e66,建立大功率负载启动审批制度,建立大功率负载启动审批制度,建立大功率负载启动审批制度,预防管理策略,预防管理策略,"[""预防管理策略""]",预防管理策略,,{},[446],446,"[""eocc_09a9f8375a69bcc6""]",eocc_09a9f8375a69bcc6
ent_39863bf0e0cd1c80,ent_39863bf0e0cd1c80,ent_39863bf0e0cd1c80,腐蚀产物沉积,腐蚀产物沉积,腐蚀产物沉积,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[433],433,"[""eocc_3b712e5d98fb113a""]",eocc_3b712e5d98fb113a
ent_3a0b7f03ffa947de,ent_3a0b7f03ffa947de,ent_3a0b7f03ffa947de,齿轮啮合异常,齿轮啮合异常,齿轮啮合异常,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[432],432,"[""eocc_e64c45a3cf6d5912""]",eocc_e64c45a3cf6d5912
ent_3a31660c4a90c935,ent_3a31660c4a90c935,ent_3a31660c4a90c935,管路泄漏,管路泄漏,管路泄漏,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[433],433,"[""eocc_7fc3e51b461d5bdc""]",eocc_7fc3e51b461d5bdc
ent_3a6c17fa49e4e1ea,ent_3a6c17fa49e4e1ea,ent_3a6c17fa49e4e1ea,吸入高度过大,吸入高度过大,吸入高度过大,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[437],437,"[""eocc_9fd49bd6b4190178""]",eocc_9fd49bd6b4190178
ent_3a9c063ef85172d3,ent_3a9c063ef85172d3,ent_3a9c063ef85172d3,定期清洗,定期清洗,定期清洗,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[433],433,"[""eocc_f1a874617b151321""]",eocc_f1a874617b151321
ent_3b2ef193dd25bb8d,ent_3b2ef193dd25bb8d,ent_3b2ef193dd25bb8d,系统测试不充分,系统测试不充分,系统测试不充分,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[427],427,"[""eocc_72192f1f10f316e3""]",eocc_72192f1f10f316e3
ent_3b52a26ba16c3c8a,ent_3b52a26ba16c3c8a,ent_3b52a26ba16c3c8a,检查机舱及驾驶台各处应急停车按钮,检查机舱及驾驶台各处应急停车按钮,检查机舱及驾驶台各处应急停车按钮,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,{},[444],444,"[""eocc_8e009d541322f00a""]",eocc_8e009d541322f00a
ent_3b85d469e8aa9548,ent_3b85d469e8aa9548,ent_3b85d469e8aa9548,电磁干扰,电磁干扰,电磁干扰,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[450],450,"[""eocc_39f278f9b7171466""]",eocc_39f278f9b7171466
ent_3c69c9d321f639a7,ent_3c69c9d321f639a7,ent_3c69c9d321f639a7,推力轴承,推力轴承,推力轴承,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[443],443,"[""eocc_ed306f6a8075d53f""]",eocc_ed306f6a8075d53f
ent_3c6c7e41216ed2dc,ent_3c6c7e41216ed2dc,ent_3c6c7e41216ed2dc,集装箱船,集装箱船,集装箱船,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[429],429,"[""eocc_454a912e87d09550""]",eocc_454a912e87d09550
ent_3c7b5dd5ac03363f,ent_3c7b5dd5ac03363f,ent_3c7b5dd5ac03363f,不出水,不出水,不出水,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[454],454,"[""eocc_a26bedec8bfae5f4""]",eocc_a26bedec8bfae5f4
ent_3cda74c8a1870925,ent_3cda74c8a1870925,ent_3cda74c8a1870925,深度排故逻辑案例,深度排故逻辑案例,深度排故逻辑案例,故障案例,故障案例,"[""故障案例""]",故障案例,,"{""时间"": ""16 时""}",[443],443,"[""eocc_1e9084e7137f3b00""]",eocc_1e9084e7137f3b00
ent_3ce399308ea2cfd1,ent_3ce399308ea2cfd1,ent_3ce399308ea2cfd1,全船电力系统,全船电力系统,全船电力系统,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[429],429,"[""eocc_73cc136e9eb3dd89""]",eocc_73cc136e9eb3dd89
ent_3d4cf68319a2219a,ent_3d4cf68319a2219a,ent_3d4cf68319a2219a,振动过大,振动过大,振动过大,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[436],436,"[""eocc_36de908efda6240c""]",eocc_36de908efda6240c
ent_3e18fef57319c5f2,ent_3e18fef57319c5f2,ent_3e18fef57319c5f2,电机,电机,电机,机电对象,机电对象,"[""机电对象""]",机电对象,,{},"[437, 447, 454]",437|447|454,"[""eocc_10f03bd77addee54"", ""eocc_6f75062e36646b59"", ""eocc_7cabe7afecc58340""]",eocc_10f03bd77addee54|eocc_6f75062e36646b59|eocc_7cabe7afecc58340
ent_3e455425565a3ddb,ent_3e455425565a3ddb,ent_3e455425565a3ddb,航次内计划整改,航次内计划整改,航次内计划整改,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[453],453,"[""eocc_fadb82d33764a4f5""]",eocc_fadb82d33764a4f5
ent_3f348e7331e9c263,ent_3f348e7331e9c263,ent_3f348e7331e9c263,操舵应急,操舵应急,操舵应急,故障案例,故障案例,"[""故障案例""]",故障案例,,{},[450],450,"[""eocc_4efd3a50c510cd53""]",eocc_4efd3a50c510cd53
ent_3f538a183dcea4b5,ent_3f538a183dcea4b5,ent_3f538a183dcea4b5,阀件卡滞,阀件卡滞,阀件卡滞,故障现象,故障现象,"[""故障现象""]",故障现象,,{},"[433, 437]",433|437,"[""eocc_d938666e52ab109e"", ""eocc_e22f53915cc7ea41""]",eocc_d938666e52ab109e|eocc_e22f53915cc7ea41
ent_3fc0d67890072097,ent_3fc0d67890072097,ent_3fc0d67890072097,过电流故障,过电流故障,过电流故障,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[439],439,"[""eocc_20d0b90573fd39c6""]",eocc_20d0b90573fd39c6
ent_3fdd832b95a9f852,ent_3fdd832b95a9f852,ent_3fdd832b95a9f852,在驾驶台和集控室张贴允许同时启动功率表,在驾驶台和集控室张贴允许同时启动功率表,在驾驶台和集控室张贴允许同时启动功率表,预防管理策略,预防管理策略,"[""预防管理策略""]",预防管理策略,,{},[446],446,"[""eocc_0e7fb5fca250ad52""]",eocc_0e7fb5fca250ad52
ent_4011198a082987e2,ent_4011198a082987e2,ent_4011198a082987e2,主机自动降速,主机自动降速,主机自动降速,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[442],442,"[""eocc_dcfc0602fc45cef6""]",eocc_dcfc0602fc45cef6
ent_40806b563189aad2,ent_40806b563189aad2,ent_40806b563189aad2,换油,换油,换油,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[458],458,"[""eocc_687fc961ddbc058a""]",eocc_687fc961ddbc058a
ent_409b04187a7f79e9,ent_409b04187a7f79e9,ent_409b04187a7f79e9,振动值突破降速阈值,振动值突破降速阈值,振动值突破降速阈值,故障现象,故障现象,"[""故障现象""]",故障现象,,"{""数值"": ""4.37 毫米""}",[442],442,"[""eocc_82b10db5b66e5e98""]",eocc_82b10db5b66e5e98
ent_40dd8db2440e56de,ent_40dd8db2440e56de,ent_40dd8db2440e56de,锅炉给水温度过低,锅炉给水温度过低,锅炉给水温度过低,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[440],440,"[""eocc_57dd9c1e6f6f7fe2""]",eocc_57dd9c1e6f6f7fe2
ent_40e361fbdc7e51a9,ent_40e361fbdc7e51a9,ent_40e361fbdc7e51a9,接线端子松动未发现,接线端子松动未发现,接线端子松动未发现,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[454],454,"[""eocc_091720089d191746""]",eocc_091720089d191746
ent_4125236ec1129091,ent_4125236ec1129091,ent_4125236ec1129091,改用符合规范的双层套管式高压油管,改用符合规范的双层套管式高压油管,改用符合规范的双层套管式高压油管,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[445],445,"[""eocc_71c09cf9820f3dac""]",eocc_71c09cf9820f3dac
ent_41362a173d0351a9,ent_41362a173d0351a9,ent_41362a173d0351a9,泵体磨损,泵体磨损,泵体磨损,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[432],432,"[""eocc_a611e4d959248933""]",eocc_a611e4d959248933
ent_413fe0db09c7c3e6,ent_413fe0db09c7c3e6,ent_413fe0db09c7c3e6,缸套温度异常,缸套温度异常,缸套温度异常,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[435],435,"[""eocc_7aacfa6718f6a997""]",eocc_7aacfa6718f6a997
ent_41a09ce18d95b8bc,ent_41a09ce18d95b8bc,ent_41a09ce18d95b8bc,调速器机构,调速器机构,调速器机构,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[437],437,"[""eocc_bfb772c69ab693a1""]",eocc_bfb772c69ab693a1
ent_41cea18ade1458af,ent_41cea18ade1458af,ent_41cea18ade1458af,算法分析,算法分析,算法分析,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,{},[433],433,"[""eocc_f7e082abe7986416""]",eocc_f7e082abe7986416
ent_420c5f009d940ccb,ent_420c5f009d940ccb,ent_420c5f009d940ccb,趋势记录,趋势记录,趋势记录,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,{},[449],449,"[""eocc_27ecdaf03c6ff05d""]",eocc_27ecdaf03c6ff05d
ent_422f01a0d670474e,ent_422f01a0d670474e,ent_422f01a0d670474e,傅里叶变换,傅里叶变换,傅里叶变换,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,{},[434],434,"[""eocc_d73b49f93af4a4aa""]",eocc_d73b49f93af4a4aa
ent_427ef12a97913e21,ent_427ef12a97913e21,ent_427ef12a97913e21,准确设置断路器保护整定值,准确设置断路器保护整定值,准确设置断路器保护整定值,预防管理策略,预防管理策略,"[""预防管理策略""]",预防管理策略,,{},[438],438,"[""eocc_85513ada98b7cef9""]",eocc_85513ada98b7cef9
ent_429b3b0edab71461,ent_429b3b0edab71461,ent_429b3b0edab71461,绝缘实测值远低于标准要求,绝缘实测值远低于标准要求,绝缘实测值远低于标准要求,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[446],446,"[""eocc_a3c1cbfed698fd04""]",eocc_a3c1cbfed698fd04
ent_42bc26f74e18c0fb,ent_42bc26f74e18c0fb,ent_42bc26f74e18c0fb,备件储备不足,备件储备不足,备件储备不足,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[427],427,"[""eocc_308bf284204b6826""]",eocc_308bf284204b6826
ent_42cfc2aeb917504d,ent_42cfc2aeb917504d,ent_42cfc2aeb917504d,拆解本体,拆解本体,拆解本体,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[449],449,"[""eocc_71f36bab3fa72442""]",eocc_71f36bab3fa72442
ent_42ff4167b512d591,ent_42ff4167b512d591,ent_42ff4167b512d591,责任心不足,责任心不足,责任心不足,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[455],455,"[""eocc_4e7f053de2854ff5""]",eocc_4e7f053de2854ff5
ent_43012ef207868ac4,ent_43012ef207868ac4,ent_43012ef207868ac4,延长减速时间,延长减速时间,延长减速时间,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[439],439,"[""eocc_c4afb68b85cd987b""]",eocc_c4afb68b85cd987b
ent_4309d7cf5df4d59e,ent_4309d7cf5df4d59e,ent_4309d7cf5df4d59e,酸洗,酸洗,酸洗,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[436],436,"[""eocc_49ef02106bc0a2c8""]",eocc_49ef02106bc0a2c8
ent_430e49516383cae6,ent_430e49516383cae6,ent_430e49516383cae6,节温器失灵,节温器失灵,节温器失灵,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[433],433,"[""eocc_6467ec0e6ed670f1""]",eocc_6467ec0e6ed670f1
ent_4359c48aa36310ee,ent_4359c48aa36310ee,ent_4359c48aa36310ee,交底,交底,交底,预防管理策略,预防管理策略,"[""预防管理策略""]",预防管理策略,,{},[458],458,"[""eocc_1667f2c8d689814b""]",eocc_1667f2c8d689814b
ent_439c5f9b5e8aec95,ent_439c5f9b5e8aec95,ent_439c5f9b5e8aec95,运行参数异常,运行参数异常,运行参数异常,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[427],427,"[""eocc_2445586e4680d9f7""]",eocc_2445586e4680d9f7
ent_43ed7fd2553daa4b,ent_43ed7fd2553daa4b,ent_43ed7fd2553daa4b,振动监控,振动监控,振动监控,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,{},[446],446,"[""eocc_1c20a30575a53031""]",eocc_1c20a30575a53031
ent_43f45e7cb1355f90,ent_43f45e7cb1355f90,ent_43f45e7cb1355f90,功率不足,功率不足,功率不足,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[435],435,"[""eocc_eb8b3b04ccb174f4""]",eocc_eb8b3b04ccb174f4
ent_4437655f23e8a278,ent_4437655f23e8a278,ent_4437655f23e8a278,重新引水排气,重新引水排气,重新引水排气,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[437],437,"[""eocc_1ce2451c075bcadc""]",eocc_1ce2451c075bcadc
ent_447e92af4667c91e,ent_447e92af4667c91e,ent_447e92af4667c91e,排烟温度低于酸露点,排烟温度低于酸露点,排烟温度低于酸露点,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[440],440,"[""eocc_38b993fec3ac1089""]",eocc_38b993fec3ac1089
ent_44814f288a81b55a,ent_44814f288a81b55a,ent_44814f288a81b55a,金属疲劳,金属疲劳,金属疲劳,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[448],448,"[""eocc_43606eadf1180730""]",eocc_43606eadf1180730
ent_44b49007e2586395,ent_44b49007e2586395,ent_44b49007e2586395,船舶故障案例,船舶故障案例,船舶故障案例,故障案例,故障案例,"[""故障案例""]",故障案例,,{},[455],455,"[""eocc_2202a3338c781d0b""]",eocc_2202a3338c781d0b
ent_44bc320ba9d2b7e8,ent_44bc320ba9d2b7e8,ent_44bc320ba9d2b7e8,控制板异常,控制板异常,控制板异常,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[438],438,"[""eocc_e183b3c55d8f1fac""]",eocc_e183b3c55d8f1fac
ent_450daa32ef62561e,ent_450daa32ef62561e,ent_450daa32ef62561e,2024 年 5 月 13 日船舶空载航行故障案例,2024年5月13日船舶空载航行故障案例,2024 年 5 月 13 日船舶空载航行故障案例,故障案例,故障案例,"[""故障案例""]",故障案例,,"{""地点"": ""黄海"", ""工况"": ""空载航行"", ""时间"": ""2024 年 5 月 13 日""}",[442],442,"[""eocc_6a571d051cc1c29e""]",eocc_6a571d051cc1c29e
ent_453e3ed813f38b1b,ent_453e3ed813f38b1b,ent_453e3ed813f38b1b,利用喷油器试验台检查喷油压力、雾化效果和密封性,利用喷油器试验台检查喷油压力雾化效果和密封性,利用喷油器试验台检查喷油压力、雾化效果和密封性,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[435],435,"[""eocc_0464643e127f6bc1""]",eocc_0464643e127f6bc1
ent_46014f7d869239a3,ent_46014f7d869239a3,ent_46014f7d869239a3,电路板故障,电路板故障,电路板故障,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[443],443,"[""eocc_b272af341c7f343b""]",eocc_b272af341c7f343b
ent_46415cee11952997,ent_46415cee11952997,ent_46415cee11952997,跑油故障,跑油故障,跑油故障,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[440],440,"[""eocc_542e8d616a3c2537""]",eocc_542e8d616a3c2537
ent_46cd692f5a298478,ent_46cd692f5a298478,ent_46cd692f5a298478,沿线追踪检查电缆路径,沿线追踪检查电缆路径,沿线追踪检查电缆路径,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,{},[441],441,"[""eocc_19c3c100668c3767""]",eocc_19c3c100668c3767
ent_474d8353288adb05,ent_474d8353288adb05,ent_474d8353288adb05,动力丧失,动力丧失,动力丧失,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[445],445,"[""eocc_b20c1a0fbbfb1d95""]",eocc_b20c1a0fbbfb1d95
ent_476f0ffd70108b85,ent_476f0ffd70108b85,ent_476f0ffd70108b85,控制回路检查,控制回路检查,控制回路检查,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,{},[458],458,"[""eocc_0facbc3107395769""]",eocc_0facbc3107395769
ent_478161f40b03ce87,ent_478161f40b03ce87,ent_478161f40b03ce87,伴热系统故障未能维持燃油温度,伴热系统故障未能维持燃油温度,伴热系统故障未能维持燃油温度,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[445],445,"[""eocc_f1603675d3181b8d""]",eocc_f1603675d3181b8d
ent_47920b842f1c981f,ent_47920b842f1c981f,ent_47920b842f1c981f,红外热成像,红外热成像,红外热成像,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,"{""功能"": ""无接触巡检""}","[449, 457]",449|457,"[""eocc_5e8e9b6208823560"", ""eocc_ce2cf01bddb44ab9""]",eocc_5e8e9b6208823560|eocc_ce2cf01bddb44ab9
ent_47a386d60a2b87f6,ent_47a386d60a2b87f6,ent_47a386d60a2b87f6,幅值,幅值,幅值,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[434],434,"[""eocc_14e8fe90bf8e1fe6""]",eocc_14e8fe90bf8e1fe6
ent_47d71701c85fd08c,ent_47d71701c85fd08c,ent_47d71701c85fd08c,排查主开关本体电路板或执行机构,排查主开关本体电路板或执行机构,排查主开关本体电路板或执行机构,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[438],438,"[""eocc_d43ccc77ce515b6a""]",eocc_d43ccc77ce515b6a
ent_482a13488eab35be,ent_482a13488eab35be,ent_482a13488eab35be,保险丝,保险丝,保险丝,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[448],448,"[""eocc_98f12f990ae0db64""]",eocc_98f12f990ae0db64
ent_483dd47bd7c38b55,ent_483dd47bd7c38b55,ent_483dd47bd7c38b55,缸套磨损加剧,缸套磨损加剧,缸套磨损加剧,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[431],431,"[""eocc_af8bf651be5707cc""]",eocc_af8bf651be5707cc
ent_483e39a289ee8bc1,ent_483e39a289ee8bc1,ent_483e39a289ee8bc1,冷却液,冷却液,冷却液,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[433],433,"[""eocc_c2d121fd67a365d3""]",eocc_c2d121fd67a365d3
ent_48a108bcc4076287,ent_48a108bcc4076287,ent_48a108bcc4076287,发电与配电系统,发电与配电系统,发电与配电系统,机电对象,机电对象,"[""机电对象""]",机电对象,,{},"[427, 451]",427|451,"[""eocc_7fc25c108de920fc"", ""eocc_9ec4e14435f5804b""]",eocc_7fc25c108de920fc|eocc_9ec4e14435f5804b
ent_48a7b21c6ea10248,ent_48a7b21c6ea10248,ent_48a7b21c6ea10248,严格按对位标记装配,严格按对位标记装配,严格按对位标记装配,预防管理策略,预防管理策略,"[""预防管理策略""]",预防管理策略,,{},[440],440,"[""eocc_79096a73d6544f7b""]",eocc_79096a73d6544f7b
ent_492be6b7815725e7,ent_492be6b7815725e7,ent_492be6b7815725e7,主机轴瓦严重损伤,主机轴瓦严重损伤,主机轴瓦严重损伤,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[429],429,"[""eocc_3d34cff34dc6f2ae""]",eocc_3d34cff34dc6f2ae
ent_4945cb9b8ec93000,ent_4945cb9b8ec93000,ent_4945cb9b8ec93000,主机停车,主机停车,主机停车,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[453],453,"[""eocc_6dc3cb9808723125""]",eocc_6dc3cb9808723125
ent_496fae5ca9e6d39b,ent_496fae5ca9e6d39b,ent_496fae5ca9e6d39b,加速时间过短,加速时间过短,加速时间过短,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[439],439,"[""eocc_6cb133d4c351542f""]",eocc_6cb133d4c351542f
ent_49daeb530f51211c,ent_49daeb530f51211c,ent_49daeb530f51211c,燃烧压力和螺旋桨推力共同作用,燃烧压力和螺旋桨推力共同作用,燃烧压力和螺旋桨推力共同作用,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[442],442,"[""eocc_e37938608e725bed""]",eocc_e37938608e725bed
ent_49f3a9086d9ba925,ent_49f3a9086d9ba925,ent_49f3a9086d9ba925,出口阀未开,出口阀未开,出口阀未开,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[454],454,"[""eocc_a7b811d078ed0658""]",eocc_a7b811d078ed0658
ent_4b42c9bef5fabbc5,ent_4b42c9bef5fabbc5,ent_4b42c9bef5fabbc5,培训教材,培训教材,培训教材,预防管理策略,预防管理策略,"[""预防管理策略""]",预防管理策略,,{},[456],456,"[""eocc_02af4f16f1cd1955""]",eocc_02af4f16f1cd1955
ent_4bb726d6aa747a90,ent_4bb726d6aa747a90,ent_4bb726d6aa747a90,人员培训,人员培训,人员培训,预防管理策略,预防管理策略,"[""预防管理策略""]",预防管理策略,,{},[458],458,"[""eocc_a4efad95bac6911f""]",eocc_a4efad95bac6911f
ent_4bb8b090f864dfab,ent_4bb8b090f864dfab,ent_4bb8b090f864dfab,气门间隙失调,气门间隙失调,气门间隙失调,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[431],431,"[""eocc_80c1d166838837e6""]",eocc_80c1d166838837e6
ent_4bbe435c052e99e4,ent_4bbe435c052e99e4,ent_4bbe435c052e99e4,安保装置,安保装置,安保装置,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[450],450,"[""eocc_b324a8d7b4e5e877""]",eocc_b324a8d7b4e5e877
ent_4c2492c99f8680b6,ent_4c2492c99f8680b6,ent_4c2492c99f8680b6,整流桥和 IGBT 模块静态测试,整流桥和igbt模块静态测试,整流桥和 IGBT 模块静态测试,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,{},[439],439,"[""eocc_118970714d5b4432""]",eocc_118970714d5b4432
ent_4c3c6e9a45cd7712,ent_4c3c6e9a45cd7712,ent_4c3c6e9a45cd7712,触点老化,触点老化,触点老化,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[456],456,"[""eocc_888b50a2044ac10c""]",eocc_888b50a2044ac10c
ent_4c867cb183e9be4d,ent_4c867cb183e9be4d,ent_4c867cb183e9be4d,限时修复,限时修复,限时修复,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[453],453,"[""eocc_0da9e640bbebbd40""]",eocc_0da9e640bbebbd40
ent_4ca8ee101cf9dcda,ent_4ca8ee101cf9dcda,ent_4ca8ee101cf9dcda,舵机失控,舵机失控,舵机失控,故障类型,故障类型,"[""故障类型""]",故障类型,,"{""危险程度"": ""最危险"", ""发生频率"": ""最少见"", ""类别"": ""噩梦级故障""}",[449],449,"[""eocc_48fdf526742be9ec""]",eocc_48fdf526742be9ec
ent_4d3d2f00b839ba45,ent_4d3d2f00b839ba45,ent_4d3d2f00b839ba45,压力变送器 PT8108,压力变送器pt8108,压力变送器 PT8108,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[443],443,"[""eocc_a858c9173d503454""]",eocc_a858c9173d503454
ent_4da4b79d0216afa6,ent_4da4b79d0216afa6,ent_4da4b79d0216afa6,振动监测系统,振动监测系统,振动监测系统,监测诊断手段,监测诊断手段,"[""监测诊断手段""]",监测诊断手段,,"{""功能"": ""连续采样、自动识别异常频带""}",[457],457,"[""eocc_9f4026e2c67560bb""]",eocc_9f4026e2c67560bb
ent_4db2e920d28604c9,ent_4db2e920d28604c9,ent_4db2e920d28604c9,散热恶化,散热恶化,散热恶化,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[448],448,"[""eocc_bb6f2d1d62396b61""]",eocc_bb6f2d1d62396b61
ent_4db7749a66d154ed,ent_4db7749a66d154ed,ent_4db7749a66d154ed,加强燃油净化和分油机管理,加强燃油净化和分油机管理,加强燃油净化和分油机管理,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[435],435,"[""eocc_5bc167a71aee4b66""]",eocc_5bc167a71aee4b66
ent_4e10ff6fc4e729bd,ent_4e10ff6fc4e729bd,ent_4e10ff6fc4e729bd,结构共振,结构共振,结构共振,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[434],434,"[""eocc_b218218956fb82ef""]",eocc_b218218956fb82ef
ent_4e424e7a1c2dce7e,ent_4e424e7a1c2dce7e,ent_4e424e7a1c2dce7e,传感器误报,传感器误报,传感器误报,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[452],452,"[""eocc_184889d9b3eecc0a""]",eocc_184889d9b3eecc0a
ent_4e45f3f2254ee000,ent_4e45f3f2254ee000,ent_4e45f3f2254ee000,发热加剧,发热加剧,发热加剧,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[432],432,"[""eocc_bc2e23edb390de4b""]",eocc_bc2e23edb390de4b
ent_4e50634b48565169,ent_4e50634b48565169,ent_4e50634b48565169,内部旋转件,内部旋转件,内部旋转件,机电对象,机电对象,"[""机电对象""]",机电对象,,{},[448],448,"[""eocc_d13633c1525c812d""]",eocc_d13633c1525c812d
ent_4e5450f995efff65,ent_4e5450f995efff65,ent_4e5450f995efff65,加强低负荷工况监控,加强低负荷工况监控,加强低负荷工况监控,预防管理策略,预防管理策略,"[""预防管理策略""]",预防管理策略,,{},[440],440,"[""eocc_3a1883a1040868ac""]",eocc_3a1883a1040868ac
ent_4e971f95541fe551,ent_4e971f95541fe551,ent_4e971f95541fe551,燃油系统泄漏,燃油系统泄漏,燃油系统泄漏,故障类型,故障类型,"[""故障类型""]",故障类型,,{},[429],429,"[""eocc_3659dbd92e034dbc""]",eocc_3659dbd92e034dbc
ent_4ea4fc09803a82be,ent_4ea4fc09803a82be,ent_4ea4fc09803a82be,启用轻柴油系统,启用轻柴油系统,启用轻柴油系统,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[445],445,"[""eocc_5bb4d7462283bc68""]",eocc_5bb4d7462283bc68
ent_4ef099b1729ffd4c,ent_4ef099b1729ffd4c,ent_4ef099b1729ffd4c,润滑油压力不足,润滑油压力不足,润滑油压力不足,故障现象,故障现象,"[""故障现象""]",故障现象,,{},[432],432,"[""eocc_fe7173375e62bfcf""]",eocc_fe7173375e62bfcf
ent_4f2c3d4e8543f1ae,ent_4f2c3d4e8543f1ae,ent_4f2c3d4e8543f1ae,发电机 AVR 故障致电压不稳案例,发电机avr故障致电压不稳案例,发电机 AVR 故障致电压不稳案例,故障案例,故障案例,"[""故障案例""]",故障案例,,"{""场景"": ""某轮在并车操作中""}",[446],446,"[""eocc_0c5fddb24c383859""]",eocc_0c5fddb24c383859
ent_4f426f98ffa278d5,ent_4f426f98ffa278d5,ent_4f426f98ffa278d5,功率接线端子重新紧固,功率接线端子重新紧固,功率接线端子重新紧固,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[439],439,"[""eocc_68fe9aa657c4f7fb""]",eocc_68fe9aa657c4f7fb
ent_4f42c70ef2fb3712,ent_4f42c70ef2fb3712,ent_4f42c70ef2fb3712,横向排查,横向排查,横向排查,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[456],456,"[""eocc_0a642ddd0adb422a""]",eocc_0a642ddd0adb422a
