observation_id,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_265191c2194f,被 电解处理 以 针对 关系连接,relation_projection,relation,,,针对,ent_60dac905ac495223,电解处理,incoming,[372],372
obs_268af2f801b2,与 压力变送器输出不稳 存在 导致 关系,relation_projection,relation,,,导致,ent_6ca4453dff4d36be,压力变送器输出不稳,outgoing,[382],382
obs_27929850b529,被 金属屏蔽铠装电缆 以 供电 关系连接,relation_projection,relation,,,供电,ent_ae1ed52f203452d6,金属屏蔽铠装电缆,incoming,[376],376
obs_281d16d120c8,被 设备表面损坏 以 诊断指标 关系连接,relation_projection,relation,,,诊断指标,ent_8396da3ff483f85c,设备表面损坏,incoming,[370],370
obs_2833dba22e30,被 施工不规范 以 导致 关系连接,relation_projection,relation,,,导致,ent_6afc372706487607,施工不规范,incoming,[381],381
obs_28503c900fb8,被 应急配电板 以 供电 关系连接,relation_projection,relation,,,供电,ent_ed4dc9789ac6c6af,应急配电板,incoming,[361],361
obs_28addd38fb93,与 自动建档 存在 执行 关系,relation_projection,relation,,,执行,ent_800c41e999568416,自动建档,outgoing,[370],370
obs_28b8d6789b99,被 定期检修 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_a4d0dc37dae5754c,定期检修,incoming,[366],366
obs_28d91c542339,被 设备健康评估 以 监测 关系连接,relation_projection,relation,,,监测,ent_664fecfbf5470373,设备健康评估,incoming,[372],372
obs_28fc52a0dbd9,与 拆卸与清洗规程 存在 遵循 关系,relation_projection,relation,,,遵循,ent_abdb439569ad2573,拆卸与清洗规程,outgoing,[370],370
obs_293b00f989c4,与 相位角差 存在 监测 关系,relation_projection,relation,,,监测,ent_c3981868a8208a6e,相位角差,outgoing,[375],375
obs_297f53e6057b,要求：趋近于 0°，通常在±10°范围内,attribute,entity_attribute,要求,趋近于 0°，通常在±10°范围内,,,,,[375],375
obs_29b0c1383432,被 振动摩擦 以 导致 关系连接,relation_projection,relation,,,导致,ent_82654eda1a447c90,振动摩擦,incoming,[381],381
obs_29f469f75451,被 告知驾驶台 以 针对 关系连接,relation_projection,relation,,,针对,ent_69fe517e150b1a20,告知驾驶台,incoming,[377],377
obs_29fff06bf5cc,被 主配电板 以 供电 关系连接,relation_projection,relation,,,供电,ent_245d02b68a186b1f,主配电板,incoming,[361],361
obs_2a754fb1f7a1,与 维修保养周期要求 存在 遵循 关系,relation_projection,relation,,,遵循,ent_628eebb93c3ae3c8,维修保养周期要求,outgoing,[366],366
obs_2a78fe9387a0,被 故障前干预 以 预防 关系连接,relation_projection,relation,,,预防,ent_6960e6b49649762e,故障前干预,incoming,[384],384
obs_2ad357cc0ce8,被 连接松动 以 导致 关系连接,relation_projection,relation,,,导致,ent_922af802d62cd2e8,连接松动,incoming,[379],379
obs_2afd0fdde1d4,与 自动化系统 存在 影响 关系,relation_projection,relation,,,影响,ent_e59f0a15f4352056,自动化系统,outgoing,[382],382
obs_2b6067e53b05,与 试压与回装质量控制 存在 遵循 关系,relation_projection,relation,,,遵循,ent_fdd7b76a48380fd2,试压与回装质量控制,outgoing,[370],370
obs_2b6192dc37f6,与 散热通道 存在 针对 关系,relation_projection,relation,,,针对,ent_46655c8bd51b05db,散热通道,outgoing,[365],365
obs_2b83f1ec9216,与 转速反馈异常 存在 导致 关系,relation_projection,relation,,,导致,ent_d553872cd3f4d96e,转速反馈异常,outgoing,[382],382
obs_2b96ed1626a4,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_2bd56d6b63dc,被 熔断器熔断 以 导致 关系连接,relation_projection,relation,,,导致,ent_e36d73747df649b2,熔断器熔断,incoming,[367],367
obs_2c1c8ce7d712,被 长期过载发热 以 导致 关系连接,relation_projection,relation,,,导致,ent_ad304938de0a3671,长期过载发热,incoming,[367],367
obs_2c35b7f27b60,与 备件 存在 形成 关系,relation_projection,relation,,,形成,ent_f6aadf328d558396,备件,outgoing,[369],369
obs_2c4b2b32294e,被 蓄电池单体电压检测 以 处理 关系连接,relation_projection,relation,,,处理,ent_a409809cf936f07c,蓄电池单体电压检测,incoming,[379],379
obs_2c7595346d8c,被 组件状态检查 以 针对 关系连接,relation_projection,relation,,,针对,ent_d4ec785eda560125,组件状态检查,incoming,[365],365
obs_2c7fb8565de9,与 现场仪表 存在 针对 关系,relation_projection,relation,,,针对,ent_d441778cf5e25424,现场仪表,outgoing,[383],383
obs_2c901ac253ca,被 设备管理人员 以 针对 关系连接,relation_projection,relation,,,针对,ent_57abfd43208fb62d,设备管理人员,incoming,[369],369
obs_2cf53ff8caae,与 重复故障 存在 预防 关系,relation_projection,relation,,,预防,ent_64d263e9c128117e,重复故障,outgoing,[384],384
obs_2d228e73a25c,被 仪表监测 以 针对 关系连接,relation_projection,relation,,,针对,ent_3af7a1e80397cb87,仪表监测,incoming,[365],365
obs_2d7e5074763e,被 模块电源异常 以 导致 关系连接,relation_projection,relation,,,导致,ent_5ac5138eed52406e,模块电源异常,incoming,[382],382
obs_2da5655cade9,被 触感检测 以 监测 关系连接,relation_projection,relation,,,监测,ent_84582681c1b16c60,触感检测,incoming,[366],366
obs_2dcb76407b84,与 船舶电力系统 存在 供电 关系,relation_projection,relation,,,供电,ent_10991af01325c6f0,船舶电力系统,outgoing,[371],371
obs_2de0130293cc,与 船舶电力系统 存在 供电 关系,relation_projection,relation,,,供电,ent_10991af01325c6f0,船舶电力系统,outgoing,[371],371
obs_2e1dc8174ec0,与 连接螺栓 存在 发生于 关系,relation_projection,relation,,,发生于,ent_779e7449eafeda16,连接螺栓,outgoing,[378],378
obs_2e5107debce1,被 环境湿度过高 以 导致 关系连接,relation_projection,relation,,,导致,ent_8ec7941041e9a04b,环境湿度过高,incoming,[367],367
obs_2eb4b2d7a455,简称：IAS,attribute,entity_attribute,简称,IAS,,,,,"[373, 382, 385]",373|382|385
obs_2ecf0314ec96,被 线路断开 以 导致 关系连接,relation_projection,relation,,,导致,ent_1f958191941e8a9c,线路断开,incoming,[367],367
obs_2edb53c19c33,被 改造 以 形成 关系连接,relation_projection,relation,,,形成,ent_7a21c4599b4557d1,改造,incoming,[384],384
obs_2efd1e306fe9,与 运行日志 存在 形成 关系,relation_projection,relation,,,形成,ent_f21139842fe11d44,运行日志,outgoing,[362],362
obs_2f131a3f52f4,与 现行规范 存在 遵循 关系,relation_projection,relation,,,遵循,ent_2962f4c9dd3a8db5,现行规范,outgoing,[369],369
obs_2f529aa5eb3d,与 月度、季度维护计划 存在 监督 关系,relation_projection,relation,,,监督,ent_1764071b3776a773,月度、季度维护计划,outgoing,[362],362
obs_2f694cc15f73,与 接地故障 存在 导致 关系,relation_projection,relation,,,导致,ent_8026b84d8719127e,接地故障,outgoing,[367],367
obs_2f72aeffc1dc,与 设备 存在 针对 关系,relation_projection,relation,,,针对,ent_70f4a1c9e4c4413f,设备,outgoing,[366],366
obs_2f9421e0be12,与 程序逻辑异常 存在 导致 关系,relation_projection,relation,,,导致,ent_22d27e0c7150046f,程序逻辑异常,outgoing,[382],382
obs_2fb70090fb6c,被 机械损伤 以 影响 关系连接,relation_projection,relation,,,影响,ent_20329c4caeeaf329,机械损伤,incoming,[380],380
obs_3030b39fe563,与 压力 存在 监测 关系,relation_projection,relation,,,监测,ent_04162d124aa240d8,压力,outgoing,[382],382
obs_303f6033d7db,与 接地系统 存在 影响 关系,relation_projection,relation,,,影响,ent_90f2d7c1597f0e34,接地系统,outgoing,[380],380
obs_309b69e32e8d,被 阀芯卡滞 以 导致 关系连接,relation_projection,relation,,,导致,ent_e667f2931b0748b5,阀芯卡滞,incoming,[383],383
obs_30ab10893ae2,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_30db48f4666b,被 专题分析档案 以 对应 关系连接,relation_projection,relation,,,对应,ent_8543b75f94bf5b17,专题分析档案,incoming,[384],384
obs_30df13a23e59,被 轴承异常磨损 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_a480819658aaef9a,轴承异常磨损,incoming,[378],378
obs_31ac1f7bdcb6,与 发热接头 存在 针对 关系,relation_projection,relation,,,针对,ent_a09b4e4f0c4e6297,发热接头,outgoing,[381],381
obs_31fb0c54eaac,与 IEC61800-3 标准 存在 符合 关系,relation_projection,relation,,,符合,ent_b37533e68e6b076d,IEC61800-3 标准,outgoing,[376],376
obs_320a4830288b,与 温度传感器显示偏高或偏低 存在 导致 关系,relation_projection,relation,,,导致,ent_d89dc73a9823fdb1,温度传感器显示偏高或偏低,outgoing,[382],382
obs_32396c6bf95b,被 仪表监测 以 针对 关系连接,relation_projection,relation,,,针对,ent_3af7a1e80397cb87,仪表监测,incoming,[365],365
obs_32cd207c61b4,与 照明闪烁 存在 导致 关系,relation_projection,relation,,,导致,ent_8405b12287cb6bb1,照明闪烁,outgoing,[380],380
obs_330af707489d,与 弱电电网 存在 供电 关系,relation_projection,relation,,,供电,ent_07cff2ae4da3f3ce,弱电电网,outgoing,[361],361
obs_339d9554d1b3,与 液位信号跳变 存在 导致 关系,relation_projection,relation,,,导致,ent_d81d42eff45dc9b5,液位信号跳变,outgoing,[382],382
obs_33bfcd58b5cc,与 拆卸与清洗规程 存在 遵循 关系,relation_projection,relation,,,遵循,ent_abdb439569ad2573,拆卸与清洗规程,outgoing,[370],370
obs_34389035593c,与 典型电气设备专项管理与维修 存在 遵循 关系,relation_projection,relation,,,遵循,ent_bea746e7d87328af,典型电气设备专项管理与维修,outgoing,[378],378
obs_35a9d34241b3,与 CB/T3713-1995《船舶电气设备文字符号 存在 引用 关系,relation_projection,relation,,,引用,ent_fa0dc3816a2ff336,CB/T3713-1995《船舶电气设备文字符号,outgoing,[360],360
obs_35bb79770c63,被 检修处理 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_df825daae97e2725,检修处理,incoming,[366],366
obs_35ca60aec841,与 轴承 存在 发生于 关系,relation_projection,relation,,,发生于,ent_75bd8b7f07405d67,轴承,outgoing,[378],378
obs_35cab0089b54,与 电动机 存在 针对 关系,relation_projection,relation,,,针对,ent_19e308121eb6baf9,电动机,outgoing,[363],363
obs_3660fc6cd163,与 燃油状态 存在 监测 关系,relation_projection,relation,,,监测,ent_9c944f63c92020ee,燃油状态,outgoing,[369],369
obs_36d72518d019,被 故障诊断 以 处理 关系连接,relation_projection,relation,,,处理,ent_90c6627a4bbb5bd3,故障诊断,incoming,[382],382
obs_36fa6b34b39b,被 应急启动功能验证 以 针对 关系连接,relation_projection,relation,,,针对,ent_1db8ff5de48f5b09,应急启动功能验证,incoming,[379],379
obs_372b764cb76d,与 集中试压 存在 执行 关系,relation_projection,relation,,,执行,ent_2f18e16bf0dfcb3e,集中试压,outgoing,[370],370
obs_373d86c269b3,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_37477322ce1a,与 冒烟 存在 监测 关系,relation_projection,relation,,,监测,ent_bae5178cfbfba644,冒烟,outgoing,[363],363
obs_37701d7293ed,被 泄漏 以 诊断指标 关系连接,relation_projection,relation,,,诊断指标,ent_a25b906b83324cbe,泄漏,incoming,[370],370
obs_37f007c41e69,被 技术人员 以 执行 关系连接,relation_projection,relation,,,执行,ent_f1090e301a3794e9,技术人员,incoming,[370],370
obs_38b71fba8628,与 温度 存在 诊断指标 关系,relation_projection,relation,,,诊断指标,ent_cdda0d7b6d1a88b1,温度,outgoing,[370],370
obs_38d87cf768b7,与 船舶电力系统 存在 供电 关系,relation_projection,relation,,,供电,ent_10991af01325c6f0,船舶电力系统,outgoing,[371],371
obs_38e6a2bc2839,被 故障诊断 以 监测 关系连接,relation_projection,relation,,,监测,ent_90c6627a4bbb5bd3,故障诊断,incoming,[382],382
obs_391e9f89ce1a,与 输入信号异常 存在 导致 关系,relation_projection,relation,,,导致,ent_2020c85fcd6421cf,输入信号异常,outgoing,[382],382
obs_3a03939fca6f,与 振动 存在 监测 关系,relation_projection,relation,,,监测,ent_57443d8772fdb91c,振动,outgoing,[372],372
obs_3a2369160f39,与 绝缘下降 存在 导致 关系,relation_projection,relation,,,导致,ent_7fda27412f700836,绝缘下降,outgoing,[367],367
obs_3a3c309bf63a,被 PMS 逻辑死锁 以 影响 关系连接,relation_projection,relation,,,影响,ent_95e07fcee872b49e,PMS 逻辑死锁,incoming,[378],378
obs_3a55ce3c60f5,与 电流 存在 诊断指标 关系,relation_projection,relation,,,诊断指标,ent_2d1c210dd512ea5a,电流,outgoing,[370],370
obs_3a5ca3fd5bcd,与 主机 存在 针对 关系,relation_projection,relation,,,针对,ent_c36804f0e8a37b9b,主机,outgoing,[369],369
obs_3aa1c41de898,与 接触器频繁吸合释放 存在 导致 关系,relation_projection,relation,,,导致,ent_1c13d7caae982918,接触器频繁吸合释放,outgoing,[383],383
obs_3aae6dc03dca,与 核心监测与操纵系统 存在 针对 关系,relation_projection,relation,,,针对,ent_73ff3c435c9ffa3d,核心监测与操纵系统,outgoing,[374],374
obs_3ad6f395074c,被 值班轮机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_e3eba65c2a21eec2,值班轮机员,incoming,[362],362
obs_3b1b9133606e,被 导压管堵塞 以 导致 关系连接,relation_projection,relation,,,导致,ent_26ef56a8141df354,导压管堵塞,incoming,[382],382
obs_3b4fbb9892e4,被 船用 VFD 以 符合 关系连接,relation_projection,relation,,,符合,ent_b5f629bc1ebfc534,船用 VFD,incoming,[376],376
obs_3bc389cfbe51,与 电动阀门不到位 存在 导致 关系,relation_projection,relation,,,导致,ent_4fdb74d6022b073c,电动阀门不到位,outgoing,[383],383
obs_3c18b732a1cc,与 数据分析 存在 执行 关系,relation_projection,relation,,,执行,ent_fdcdda101cfcb1bd,数据分析,outgoing,[385],385
obs_3c9414367116,与 典型电气设备专项管理与维修 存在 遵循 关系,relation_projection,relation,,,遵循,ent_bea746e7d87328af,典型电气设备专项管理与维修,outgoing,[378],378
obs_3cb830ed9b4b,被 主配电板深度检修 以 针对 关系连接,relation_projection,relation,,,针对,ent_623c9b04a5f82489,主配电板深度检修,incoming,[364],364
obs_3cd1ac89b3c7,被 集中试压 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_2f18e16bf0dfcb3e,集中试压,incoming,[370],370
obs_3d0ef6d18ba3,被 日常维护 以 针对 关系连接,relation_projection,relation,,,针对,ent_a112df25231970b6,日常维护,incoming,[382],382
obs_3d1299b64ee8,被 应急配电板 以 供电 关系连接,relation_projection,relation,,,供电,ent_ed4dc9789ac6c6af,应急配电板,incoming,[361],361
obs_3d394dc7eee3,与 绝缘降低 (接地 存在 处理 关系,relation_projection,relation,,,处理,ent_6533e8f57ac3b378,绝缘降低 (接地,outgoing,[377],377
obs_3d5682e9b2af,与 输出不动作 存在 导致 关系,relation_projection,relation,,,导致,ent_e0a0b63ca451e226,输出不动作,outgoing,[382],382
obs_3d610b98c316,与 接线盒 存在 发生于 关系,relation_projection,relation,,,发生于,ent_e376c50b217276d7,接线盒,outgoing,[378],378
obs_3db7112cada3,被 物理连接检查 以 针对 关系连接,relation_projection,relation,,,针对,ent_d60a37268357f373,物理连接检查,incoming,[365],365
obs_3ebf8c347f79,被 轴承更换 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_8a276cec24c6493b,轴承更换,incoming,[378],378
obs_3ec672afa500,被 船舶电气管理人员 以 执行 关系连接,relation_projection,relation,,,执行,ent_14b89774c99e64e8,船舶电气管理人员,incoming,[385],385
obs_3eef77c4c2b3,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_3f272b1b9d7b,被 日常巡检 以 针对 关系连接,relation_projection,relation,,,针对,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_3f43fb2b55a0,被 电流平衡 以 监测 关系连接,relation_projection,relation,,,监测,ent_39ef988e7efbfbe6,电流平衡,incoming,[364],364
obs_3f6195a37eb4,被 船舶电气设备管理与维修保养手册 以 引用 关系连接,relation_projection,relation,,,引用,ent_d62486e0051153f4,船舶电气设备管理与维修保养手册,incoming,[360],360
obs_3f8682b2bdc8,被 全船失电 以 诊断指标 关系连接,relation_projection,relation,,,诊断指标,ent_aa85cf01145fd80a,全船失电,incoming,[368],368
obs_3fbf75d22c1a,被 公司管理层 以 审批 关系连接,relation_projection,relation,,,审批,ent_4c6888868673e064,公司管理层,incoming,[362],362
obs_3fdeba0f4422,与 早期故障 存在 预防 关系,relation_projection,relation,,,预防,ent_b5a67f86a7ae8ba7,早期故障,outgoing,[363],363
obs_4047c9d16045,被 电机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_b7fa8b1fa9404597,电机员,incoming,[362],362
obs_40a705fe9eb5,与 柴油、冷低分油换热器 存在 针对 关系,relation_projection,relation,,,针对,ent_b0b72b7e0bf1fc4e,柴油、冷低分油换热器,outgoing,[370],370
obs_40e601b54bca,与 基础维护 存在 执行 关系,relation_projection,relation,,,执行,ent_06700f0f3872347f,基础维护,outgoing,[360],360
obs_411fc7c8bebb,与 控制系统电源 存在 针对 关系,relation_projection,relation,,,针对,ent_fb845877d636e91d,控制系统电源,outgoing,[382],382
obs_4121d4c07f86,与 仪表读数 存在 监测 关系,relation_projection,relation,,,监测,ent_7cafb880fb8660ab,仪表读数,outgoing,[363],363
obs_412690d3635b,与 12 脉冲整流 存在 供电 关系,relation_projection,relation,,,供电,ent_ecefac67467a14ff,12 脉冲整流,outgoing,[376],376
obs_4185c2faa4a8,被 备用电源缺失 以 导致 关系连接,relation_projection,relation,,,导致,ent_f8788213da538dd3,备用电源缺失,incoming,[367],367
obs_41afdfa5afd8,与 照明系统 存在 影响 关系,relation_projection,relation,,,影响,ent_243f5e26d45fa693,照明系统,outgoing,[380],380
obs_41b9ae4d3f46,被 AR 远程协作 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_190383d86da4b08c,AR 远程协作,incoming,[378],378
obs_41eaacdacf83,被 分支排除法 以 针对 关系连接,relation_projection,relation,,,针对,ent_e0e82697796e30fa,分支排除法,incoming,[377],377
obs_41f4bb4ee09d,被 发电机维护 以 针对 关系连接,relation_projection,relation,,,针对,ent_1a5c0a02dfb176f3,发电机维护,incoming,[365],365
obs_41ffb92241dc,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_42000906e2ca,被 定期检修 以 针对 关系连接,relation_projection,relation,,,针对,ent_a4d0dc37dae5754c,定期检修,incoming,[366],366
obs_42044bb1732c,被 仪表监测 以 针对 关系连接,relation_projection,relation,,,针对,ent_3af7a1e80397cb87,仪表监测,incoming,[365],365
obs_4208ac14722e,被 船用 VFD 以 供电 关系连接,relation_projection,relation,,,供电,ent_b5f629bc1ebfc534,船用 VFD,incoming,[376],376
obs_420bf0b6d8af,与 全船失电 存在 处理 关系,relation_projection,relation,,,处理,ent_aa85cf01145fd80a,全船失电,outgoing,[374],374
obs_422603f5b90c,与 通信模块 存在 针对 关系,relation_projection,relation,,,针对,ent_f33f3671a320fb14,通信模块,outgoing,[382],382
obs_42388ac6cd71,要求：小于额定电压的±5%,attribute,entity_attribute,要求,小于额定电压的±5%,,,,,[375],375
obs_42824786aa27,与 照明闪烁 存在 导致 关系,relation_projection,relation,,,导致,ent_8405b12287cb6bb1,照明闪烁,outgoing,[380],380
obs_4296566c5952,被 故障处理 以 处理 关系连接,relation_projection,relation,,,处理,ent_db8b34d3cf3c3ec4,故障处理,incoming,[384],384
obs_42d8b01a33cc,被 绝缘老化 以 影响 关系连接,relation_projection,relation,,,影响,ent_f69411caabc194f1,绝缘老化,incoming,[380],380
obs_432616d2fdba,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_4329eb48552e,被 轴承位过热 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_a4a9c3043b20f0f9,轴承位过热,incoming,[378],378
obs_43618d6100d1,与 输出不动作 存在 导致 关系,relation_projection,relation,,,导致,ent_e0a0b63ca451e226,输出不动作,outgoing,[382],382
obs_443bd23ca8df,被 设备健康评估 以 监测 关系连接,relation_projection,relation,,,监测,ent_664fecfbf5470373,设备健康评估,incoming,[372],372
obs_447ab660aae0,与 温度传感器显示偏高或偏低 存在 导致 关系,relation_projection,relation,,,导致,ent_d89dc73a9823fdb1,温度传感器显示偏高或偏低,outgoing,[382],382
obs_44831ca89b64,与 典型电气设备专项管理与维修 存在 遵循 关系,relation_projection,relation,,,遵循,ent_bea746e7d87328af,典型电气设备专项管理与维修,outgoing,[378],378
obs_44ad1f79376b,被 船舶电气设备管理与维修保养手册 以 引用 关系连接,relation_projection,relation,,,引用,ent_d62486e0051153f4,船舶电气设备管理与维修保养手册,incoming,[360],360
obs_44f7c5677093,与 船舶电力系统 存在 供电 关系,relation_projection,relation,,,供电,ent_10991af01325c6f0,船舶电力系统,outgoing,[371],371
obs_45685f195384,与 法兰 存在 对应 关系,relation_projection,relation,,,对应,ent_ec07562286ec1c77,法兰,outgoing,[370],370
obs_456f597a73bf,被 变频器故障 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_1933170577d7b082,变频器故障,incoming,[376],376
obs_4582d7a7daa6,与 应急照明失效 存在 导致 关系,relation_projection,relation,,,导致,ent_c010eade7a79959c,应急照明失效,outgoing,[380],380
obs_45f75417e05a,与 螺旋桨 存在 供电 关系,relation_projection,relation,,,供电,ent_0f5342c540032561,螺旋桨,outgoing,[361],361
obs_471ae1fccac3,被 潮湿 以 导致 关系连接,relation_projection,relation,,,导致,ent_af35571e9cdbe354,潮湿,incoming,[381],381
obs_472d1f0b7dd7,被 拆卸与清洗 以 针对 关系连接,relation_projection,relation,,,针对,ent_889d667647fca4d3,拆卸与清洗,incoming,[370],370
obs_47491f628774,与 自动化系统 存在 影响 关系,relation_projection,relation,,,影响,ent_e59f0a15f4352056,自动化系统,outgoing,[382],382
obs_47511bfff3c3,与 系统集成 存在 执行 关系,relation_projection,relation,,,执行,ent_4e60f2aa0c6af5be,系统集成,outgoing,[385],385
obs_4764dd8457d0,被 应急启动功能验证 以 监测 关系连接,relation_projection,relation,,,监测,ent_1db8ff5de48f5b09,应急启动功能验证,incoming,[379],379
obs_479e296c4660,被 缺相运行 以 导致 关系连接,relation_projection,relation,,,导致,ent_ea17369104e8eff9,缺相运行,incoming,[364],364
obs_4836415a98d8,与 蓄电池组 存在 针对 关系,relation_projection,relation,,,针对,ent_896f0b3d2db47ea0,蓄电池组,outgoing,[365],365
obs_4837525406b6,与 局部过热 存在 导致 关系,relation_projection,relation,,,导致,ent_54b7a158611f1c8b,局部过热,outgoing,[381],381
obs_4863a0fb0d53,与 应急照明 存在 供电 关系,relation_projection,relation,,,供电,ent_51b5d0d70bc090d3,应急照明,outgoing,[369],369
obs_486dbc633d26,被 整段更换 以 针对 关系连接,relation_projection,relation,,,针对,ent_2fba857fb6823290,整段更换,incoming,[381],381
obs_489946f3d5e6,与 指示装置 存在 针对 关系,relation_projection,relation,,,针对,ent_75792a761ddc22d9,指示装置,outgoing,[365],365
obs_48cb01c1932c,与 定力矩紧固 存在 执行 关系,relation_projection,relation,,,执行,ent_6466fda0b30ae9f4,定力矩紧固,outgoing,[370],370
obs_491b8fa9ac3d,与 液位 存在 监测 关系,relation_projection,relation,,,监测,ent_4404b158810afd9d,液位,outgoing,[382],382
obs_494bb1498fe0,与 接地系统 存在 影响 关系,relation_projection,relation,,,影响,ent_90f2d7c1597f0e34,接地系统,outgoing,[380],380
obs_4a565f9fe8af,与 发电机 存在 供电 关系,relation_projection,relation,,,供电,ent_7bda816b710c1e96,发电机,outgoing,[377],377
obs_4ababd254d00,与 电网过载 存在 导致 关系,relation_projection,relation,,,导致,ent_c442a6ad9b8c0b2a,电网过载,outgoing,[367],367
obs_4b295b468462,被 电机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_b7fa8b1fa9404597,电机员,incoming,[360],360
obs_4b6ba1a6d90c,被 接触不良 以 导致 关系连接,relation_projection,relation,,,导致,ent_33ea48dda6fb390c,接触不良,incoming,[379],379
obs_4bd85015d3d7,与 单体电压异常 存在 导致 关系,relation_projection,relation,,,导致,ent_96c2a6e21c5b95a6,单体电压异常,outgoing,[379],379
obs_4c5d5129e719,被 高压清洗 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_852df0d2f0e5c31f,高压清洗,incoming,[370],370
obs_4c96d61bd877,被 设备管理人员 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_57abfd43208fb62d,设备管理人员,incoming,[369],369
obs_4cac30d4cd6d,被 值班轮机员 以 形成 关系连接,relation_projection,relation,,,形成,ent_e3eba65c2a21eec2,值班轮机员,incoming,[362],362
obs_4cee1cc13ed1,被 应急电源系统测试 以 针对 关系连接,relation_projection,relation,,,针对,ent_1b5b966849ee6e66,应急电源系统测试,incoming,[365],365
obs_4da7b88048e2,与 主发电机 存在 针对 关系,relation_projection,relation,,,针对,ent_a334850d3d814564,主发电机,outgoing,[369],369
obs_4e2d448428c0,与 辅机 存在 供电 关系,relation_projection,relation,,,供电,ent_cea22a1697282bcc,辅机,outgoing,[361],361
obs_4ea3eea6aff9,被 故障诊断 以 监测 关系连接,relation_projection,relation,,,监测,ent_90c6627a4bbb5bd3,故障诊断,incoming,[382],382
obs_4ea52063c7a3,中文名：船舶能效设计指数,attribute,entity_attribute,中文名,船舶能效设计指数,,,,,[373],373
obs_4ed05de51495,与 电气系统 存在 针对 关系,relation_projection,relation,,,针对,ent_5a0830226afad0a7,电气系统,outgoing,[360],360
obs_4ee0e872b3eb,与 锅炉水位 存在 监测 关系,relation_projection,relation,,,监测,ent_27c9838e0d497554,锅炉水位,outgoing,[361],361
obs_4f5f59f7b348,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_4f606440395a,被 断开电源 以 处理 关系连接,relation_projection,relation,,,处理,ent_68cf434b6bfe7b33,断开电源,incoming,[368],368
obs_4f70dc4b6a7f,与 绝缘故障 存在 诊断指标 关系,relation_projection,relation,,,诊断指标,ent_01c8ba32b8ec9964,绝缘故障,outgoing,[365],365
obs_50cca040fa8f,被 船舶电气管理人员 以 执行 关系连接,relation_projection,relation,,,执行,ent_14b89774c99e64e8,船舶电气管理人员,incoming,[385],385
obs_50d9c2d9593a,与 振动幅度 存在 诊断指标 关系,relation_projection,relation,,,诊断指标,ent_d5ac8f34d7ce25f1,振动幅度,outgoing,[370],370
obs_50f053895c6d,与 绝缘下降 存在 导致 关系,relation_projection,relation,,,导致,ent_7fda27412f700836,绝缘下降,outgoing,[367],367
obs_5126a2a8407a,被 船舶电气设备管理与维修保养手册 以 引用 关系连接,relation_projection,relation,,,引用,ent_d62486e0051153f4,船舶电气设备管理与维修保养手册,incoming,[360],360
obs_513969499df8,被 在线监测 以 监测 关系连接,relation_projection,relation,,,监测,ent_3e07ca1863171667,在线监测,incoming,[384],384
obs_515d33b3dd81,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_518c8c98c6fd,被 发电机维护 以 监测 关系连接,relation_projection,relation,,,监测,ent_1a5c0a02dfb176f3,发电机维护,incoming,[365],365
obs_51d78b7f5abe,被 主发电机组 以 供电 关系连接,relation_projection,relation,,,供电,ent_3480f4704e375306,主发电机组,incoming,[371],371
obs_51f14fed5dc8,与 母线 存在 供电 关系,relation_projection,relation,,,供电,ent_441d6e0e1b5385e2,母线,outgoing,[374],374
