entity_id,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_46655c8bd51b05db,ent_46655c8bd51b05db,ent_46655c8bd51b05db,散热通道,散热通道,散热通道,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[365],365,"[""eocc_d5e42fa183e37213""]",eocc_d5e42fa183e37213
ent_46ea62c3d6e875a4,ent_46ea62c3d6e875a4,ent_46ea62c3d6e875a4,不合理设备,不合理设备,不合理设备,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[369],369,"[""eocc_30add183886eb879""]",eocc_30add183886eb879
ent_46f53076a0939be2,ent_46f53076a0939be2,ent_46f53076a0939be2,绝缘测试,绝缘测试,绝缘测试,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[383],383,"[""eocc_86edb07343ad3f1c""]",eocc_86edb07343ad3f1c
ent_47a119f16ad2adfa,ent_47a119f16ad2adfa,ent_47a119f16ad2adfa,断路器触头,断路器触头,断路器触头,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[364],364,"[""eocc_4025d556176e3d1b""]",eocc_4025d556176e3d1b
ent_47b5ce3d595e6298,ent_47b5ce3d595e6298,ent_47b5ce3d595e6298,改造资料,改造资料,改造资料,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[383],383,"[""eocc_9445cc764ad446c6""]",eocc_9445cc764ad446c6
ent_485daff59a13541f,ent_485daff59a13541f,ent_485daff59a13541f,船机电气设备维修,船机电气设备维修,船机电气设备维修,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[376],376,"[""eocc_4b7ea54969184dd6""]",eocc_4b7ea54969184dd6
ent_490244dba1b43b42,ent_490244dba1b43b42,ent_490244dba1b43b42,起重设备,起重设备,起重设备,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[372],372,"[""eocc_ef78bc815598af37""]",eocc_ef78bc815598af37
ent_493e81fdea7d46fa,ent_493e81fdea7d46fa,ent_493e81fdea7d46fa,《钢质海船入级规范》,钢质海船入级规范,《钢质海船入级规范》,规范程序,规范程序,"[""规范程序""]",规范程序,,{},[360],360,"[""eocc_11dd3f481f570f90""]",eocc_11dd3f481f570f90
ent_49688561fb8e2b56,ent_49688561fb8e2b56,ent_49688561fb8e2b56,电池容量不足,电池容量不足,电池容量不足,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_893bb8a6c14bd33c""]",eocc_893bb8a6c14bd33c
ent_4aec8f6c6b252e35,ent_4aec8f6c6b252e35,ent_4aec8f6c6b252e35,布置图,布置图,布置图,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[383],383,"[""eocc_60e01af494738996""]",eocc_60e01af494738996
ent_4b079c6c1d342668,ent_4b079c6c1d342668,ent_4b079c6c1d342668,触摸屏画面文件,触摸屏画面文件,触摸屏画面文件,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[382],382,"[""eocc_6960d02d901e9069""]",eocc_6960d02d901e9069
ent_4c6888868673e064,ent_4c6888868673e064,ent_4c6888868673e064,公司管理层,公司管理层,公司管理层,岗位,岗位,"[""岗位""]",岗位,,{},[362],362,"[""eocc_36f70654d3d1acc3""]",eocc_36f70654d3d1acc3
ent_4c692f8d806fcf91,ent_4c692f8d806fcf91,ent_4c692f8d806fcf91,使用合格验电器确认无电,使用合格验电器确认无电,使用合格验电器确认无电,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[368],368,"[""eocc_32513f0c62e34ab7""]",eocc_32513f0c62e34ab7
ent_4c7eda96a3286756,ent_4c7eda96a3286756,ent_4c7eda96a3286756,监测仪表,监测仪表,监测仪表,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[365],365,"[""eocc_8ac0658c315e6d47""]",eocc_8ac0658c315e6d47
ent_4c86e3ddc2436f14,ent_4c86e3ddc2436f14,ent_4c86e3ddc2436f14,灭弧罩烧蚀,灭弧罩烧蚀,灭弧罩烧蚀,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[378],378,"[""eocc_1eecc22fe4991f19""]",eocc_1eecc22fe4991f19
ent_4cafde2e42d52908,ent_4cafde2e42d52908,ent_4cafde2e42d52908,非关键负载,非关键负载,非关键负载,电气系统,电气系统,"[""电气系统""]",电气系统,,{},[369],369,"[""eocc_fe964f857ceaf959""]",eocc_fe964f857ceaf959
ent_4cb8156bed0388cc,ent_4cb8156bed0388cc,ent_4cb8156bed0388cc,AVR,avr,AVR,设备部件,设备部件,"[""设备部件""]",设备部件,,"{""全称"": ""自动电压调节器""}",[375],375,"[""eocc_f1183e7ff0693e48""]",eocc_f1183e7ff0693e48
ent_4d7fdf5ea40242e0,ent_4d7fdf5ea40242e0,ent_4d7fdf5ea40242e0,维修后接线标识缺失,维修后接线标识缺失,维修后接线标识缺失,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[384],384,"[""eocc_1ee6fc3d4720a3ee""]",eocc_1ee6fc3d4720a3ee
ent_4da26f3c0ea66cc3,ent_4da26f3c0ea66cc3,ent_4da26f3c0ea66cc3,无线电通信,无线电通信,无线电通信,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[361],361,"[""eocc_551b5a71ca3c02c6""]",eocc_551b5a71ca3c02c6
ent_4e18fcdc148920d5,ent_4e18fcdc148920d5,ent_4e18fcdc148920d5,外观老化,外观老化,外观老化,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[363],363,"[""eocc_cf5b3ea575b5d07e""]",eocc_cf5b3ea575b5d07e
ent_4e3aefd701747908,ent_4e3aefd701747908,ent_4e3aefd701747908,碳减排标准,碳减排标准,碳减排标准,规范程序,规范程序,"[""规范程序""]",规范程序,,{},[372],372,"[""eocc_05c20a419593838a""]",eocc_05c20a419593838a
ent_4e5b6360b56c9bae,ent_4e5b6360b56c9bae,ent_4e5b6360b56c9bae,主电网,主电网,主电网,电气系统,电气系统,"[""电气系统""]",电气系统,,{},"[364, 365]",364|365,"[""eocc_18af00d11eea98ce"", ""eocc_7d5ae0a6413a9ee5""]",eocc_18af00d11eea98ce|eocc_7d5ae0a6413a9ee5
ent_4e60f2aa0c6af5be,ent_4e60f2aa0c6af5be,ent_4e60f2aa0c6af5be,系统集成,系统集成,系统集成,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[385],385,"[""eocc_d25a26ee66b7921f""]",eocc_d25a26ee66b7921f
ent_4ec90f67ea5a9eec,ent_4ec90f67ea5a9eec,ent_4ec90f67ea5a9eec,红外热像仪扫描,红外热像仪扫描,红外热像仪扫描,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[378],378,"[""eocc_de9ee5fba302a4a3""]",eocc_de9ee5fba302a4a3
ent_4f977ab1be4b9738,ent_4f977ab1be4b9738,ent_4f977ab1be4b9738,密封圈老化,密封圈老化,密封圈老化,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[378],378,"[""eocc_314c701c5aac61dd""]",eocc_314c701c5aac61dd
ent_4fd19c8d7d3b508c,ent_4fd19c8d7d3b508c,ent_4fd19c8d7d3b508c,相线对地电阻,相线对地电阻,相线对地电阻,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[377],377,"[""eocc_1f726df4a7dc0f6c""]",eocc_1f726df4a7dc0f6c
ent_4fdb74d6022b073c,ent_4fdb74d6022b073c,ent_4fdb74d6022b073c,电动阀门不到位,电动阀门不到位,电动阀门不到位,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[383],383,"[""eocc_533aa1e3a17fcd6e""]",eocc_533aa1e3a17fcd6e
ent_4fe98b53a6c7319b,ent_4fe98b53a6c7319b,ent_4fe98b53a6c7319b,滑差频率,滑差频率,滑差频率,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[375],375,"[""eocc_7220818d7e5e82e6""]",eocc_7220818d7e5e82e6
ent_4fea2422c3093bbb,ent_4fea2422c3093bbb,ent_4fea2422c3093bbb,主电缆绝缘测试,主电缆绝缘测试,主电缆绝缘测试,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[364],364,"[""eocc_5978660d0cc63f7e""]",eocc_5978660d0cc63f7e
ent_5054c4937813f61b,ent_5054c4937813f61b,ent_5054c4937813f61b,技术标准,技术标准,技术标准,规范程序,规范程序,"[""规范程序""]",规范程序,,{},[366],366,"[""eocc_e89ecaed4e5b78ec""]",eocc_e89ecaed4e5b78ec
ent_507d440bf44a9827,ent_507d440bf44a9827,ent_507d440bf44a9827,工作许可（PTW-Permit toWork),工作许可ptwpermittowork,工作许可（PTW-Permit toWork),作业活动,作业活动,"[""作业活动""]",作业活动,,{},[377],377,"[""eocc_5502ee19eabcc36e""]",eocc_5502ee19eabcc36e
ent_51b5d0d70bc090d3,ent_51b5d0d70bc090d3,ent_51b5d0d70bc090d3,应急照明,应急照明,应急照明,电气系统,电气系统,"[""电气系统""]",电气系统,,{},"[369, 379]",369|379,"[""eocc_441b5c386c546268"", ""eocc_4dfdfcb47582aeeb""]",eocc_441b5c386c546268|eocc_4dfdfcb47582aeeb
ent_51f54e55b0745dff,ent_51f54e55b0745dff,ent_51f54e55b0745dff,接头压接不良,接头压接不良,接头压接不良,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[381],381,"[""eocc_0f497090eecf4657""]",eocc_0f497090eecf4657
ent_51fd4c114bba2d28,ent_51fd4c114bba2d28,ent_51fd4c114bba2d28,启动回路接触不良,启动回路接触不良,启动回路接触不良,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_f5f328c86874be07""]",eocc_f5f328c86874be07
ent_522158db220fb267,ent_522158db220fb267,ent_522158db220fb267,削峰填谷,削峰填谷,削峰填谷,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[374],374,"[""eocc_8cfcbf5341b77452""]",eocc_8cfcbf5341b77452
ent_5270b3203275f4e0,ent_5270b3203275f4e0,ent_5270b3203275f4e0,照明回路保护装置,照明回路保护装置,照明回路保护装置,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[380],380,"[""eocc_cb49cc72ee7d7505""]",eocc_cb49cc72ee7d7505
ent_5335382c73e26dba,ent_5335382c73e26dba,ent_5335382c73e26dba,螺栓松动,螺栓松动,螺栓松动,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[381],381,"[""eocc_ba52a38afa0c350e""]",eocc_ba52a38afa0c350e
ent_536c29364cb2e357,ent_536c29364cb2e357,ent_536c29364cb2e357,轴承损坏故障,轴承损坏故障,轴承损坏故障,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[366],366,"[""eocc_1f94e72d072645e3""]",eocc_1f94e72d072645e3
ent_536efca49398f558,ent_536efca49398f558,ent_536efca49398f558,质量确认卡,质量确认卡,质量确认卡,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[370],370,"[""eocc_272a8bfd6943707b""]",eocc_272a8bfd6943707b
ent_53a4e1d60357dade,ent_53a4e1d60357dade,ent_53a4e1d60357dade,冷藏通风系统,冷藏通风系统,冷藏通风系统,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[361],361,"[""eocc_5b5f063b87602187""]",eocc_5b5f063b87602187
ent_53ab37dc34252d57,ent_53ab37dc34252d57,ent_53ab37dc34252d57,泵,泵,泵,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[375, 376]",375|376,"[""eocc_62a92b7afbb01eef"", ""eocc_9e696db0aa616f77""]",eocc_62a92b7afbb01eef|eocc_9e696db0aa616f77
ent_53d4e459715ef085,ent_53d4e459715ef085,ent_53d4e459715ef085,辅助泵组,辅助泵组,辅助泵组,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[374],374,"[""eocc_df2254e80bc3b866""]",eocc_df2254e80bc3b866
ent_53fbd062d56ad5ba,ent_53fbd062d56ad5ba,ent_53fbd062d56ad5ba,通信网络,通信网络,通信网络,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[381],381,"[""eocc_79015fb2330ff82f""]",eocc_79015fb2330ff82f
ent_541ceffbd4859e97,ent_541ceffbd4859e97,ent_541ceffbd4859e97,动力电网,动力电网,动力电网,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[361],361,"[""eocc_2463c3ced9ecd792""]",eocc_2463c3ced9ecd792
ent_5427e567e27574b6,ent_5427e567e27574b6,ent_5427e567e27574b6,控制电压缺失,控制电压缺失,控制电压缺失,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[383],383,"[""eocc_76576a637dc5a717""]",eocc_76576a637dc5a717
ent_547b521b7c6ef978,ent_547b521b7c6ef978,ent_547b521b7c6ef978,电气设备,电气设备,电气设备,电气系统,电气系统,"[""电气系统""]",电气系统,,{},[366],366,"[""eocc_21f49b1ba3629ce5""]",eocc_21f49b1ba3629ce5
ent_54a1df22632a2ee8,ent_54a1df22632a2ee8,ent_54a1df22632a2ee8,绝缘老化,绝缘老化,绝缘老化,原因因素,原因因素,"[""原因因素""]",原因因素,,{},"[367, 381]",367|381,"[""eocc_65de57af0339bfae"", ""eocc_8cc458269899b3f9""]",eocc_65de57af0339bfae|eocc_8cc458269899b3f9
ent_54b7a158611f1c8b,ent_54b7a158611f1c8b,ent_54b7a158611f1c8b,局部过热,局部过热,局部过热,故障异常,故障异常,"[""故障异常""]",故障异常,,{},"[364, 381]",364|381,"[""eocc_1c14a3d001224c25"", ""eocc_44ce1cc69f83747f""]",eocc_1c14a3d001224c25|eocc_44ce1cc69f83747f
ent_550cc364d9b2f411,ent_550cc364d9b2f411,ent_550cc364d9b2f411,AVR 模块,avr模块,AVR 模块,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[383],383,"[""eocc_267d18f571be3235""]",eocc_267d18f571be3235
ent_556029bcce9b94b1,ent_556029bcce9b94b1,ent_556029bcce9b94b1,鼓包,鼓包,鼓包,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[379],379,"[""eocc_a1d60ff8a10c7b73""]",eocc_a1d60ff8a10c7b73
ent_556e87d084c7bf0d,ent_556e87d084c7bf0d,ent_556e87d084c7bf0d,加热灯泡,加热灯泡,加热灯泡,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[377],377,"[""eocc_99c181453a0f2234""]",eocc_99c181453a0f2234
ent_55780f59b9911cd3,ent_55780f59b9911cd3,ent_55780f59b9911cd3,灯泡损坏,灯泡损坏,灯泡损坏,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[380],380,"[""eocc_706a2006a2068da8""]",eocc_706a2006a2068da8
ent_560b1f9d5d62c969,ent_560b1f9d5d62c969,ent_560b1f9d5d62c969,局部发热,局部发热,局部发热,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[379],379,"[""eocc_072e439b76522d0b""]",eocc_072e439b76522d0b
ent_57443d8772fdb91c,ent_57443d8772fdb91c,ent_57443d8772fdb91c,振动,振动,振动,监测指标,监测指标,"[""监测指标""]",监测指标,,{},"[363, 372, 384]",363|372|384,"[""eocc_449cd6882eecde89"", ""eocc_bec1908f69932d81"", ""eocc_d03926b748c420e0""]",eocc_449cd6882eecde89|eocc_bec1908f69932d81|eocc_d03926b748c420e0
ent_57abfd43208fb62d,ent_57abfd43208fb62d,ent_57abfd43208fb62d,设备管理人员,设备管理人员,设备管理人员,岗位,岗位,"[""岗位""]",岗位,,{},[369],369,"[""eocc_3fcc6247d69f8c80""]",eocc_3fcc6247d69f8c80
ent_57b1a55cdae02d76,ent_57b1a55cdae02d76,ent_57b1a55cdae02d76,渗液,渗液,渗液,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[379],379,"[""eocc_8eb22f5471f674cf""]",eocc_8eb22f5471f674cf
ent_57b8864efdd29f80,ent_57b8864efdd29f80,ent_57b8864efdd29f80,热继电器,热继电器,热继电器,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[383],383,"[""eocc_751d6218ed2db270""]",eocc_751d6218ed2db270
ent_57f199c18ba5649d,ent_57f199c18ba5649d,ent_57f199c18ba5649d,抽芯机,抽芯机,抽芯机,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[370],370,"[""eocc_fe8eb3063c0751ac""]",eocc_fe8eb3063c0751ac
ent_5866245ddd53d189,ent_5866245ddd53d189,ent_5866245ddd53d189,VHF,vhf,VHF,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[361],361,"[""eocc_8d6c1765ba729f3e""]",eocc_8d6c1765ba729f3e
ent_58bee4d4a80afe98,ent_58bee4d4a80afe98,ent_58bee4d4a80afe98,镇流器故障,镇流器故障,镇流器故障,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[380],380,"[""eocc_8255ab2559333a25""]",eocc_8255ab2559333a25
ent_590672bc624c3a9c,ent_590672bc624c3a9c,ent_590672bc624c3a9c,应急照明灯具,应急照明灯具,应急照明灯具,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[383],383,"[""eocc_3f7dd978be97b31e""]",eocc_3f7dd978be97b31e
ent_5994a8f87b2b3bb3,ent_5994a8f87b2b3bb3,ent_5994a8f87b2b3bb3,主动前段整流 (AFE),主动前段整流afe,主动前段整流 (AFE),设备部件,设备部件,"[""设备部件""]",设备部件,,{},[376],376,"[""eocc_a05afb9e3f44da88""]",eocc_a05afb9e3f44da88
ent_59b12505571d2f14,ent_59b12505571d2f14,ent_59b12505571d2f14,备件更换记录,备件更换记录,备件更换记录,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[383],383,"[""eocc_7082524f6b6594e7""]",eocc_7082524f6b6594e7
ent_59b4a4545a9a0808,ent_59b4a4545a9a0808,ent_59b4a4545a9a0808,过热,过热,过热,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[366],366,"[""eocc_f09a20fb70350725""]",eocc_f09a20fb70350725
ent_59eaac4016a4da6d,ent_59eaac4016a4da6d,ent_59eaac4016a4da6d,常用模块,常用模块,常用模块,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[383],383,"[""eocc_1ecd51f274202216""]",eocc_1ecd51f274202216
ent_5a0830226afad0a7,ent_5a0830226afad0a7,ent_5a0830226afad0a7,电气系统,电气系统,电气系统,电气系统,电气系统,"[""电气系统""]",电气系统,,{},[360],360,"[""eocc_ccce940978b2dae9""]",eocc_ccce940978b2dae9
ent_5a2b54f1eca57cbb,ent_5a2b54f1eca57cbb,ent_5a2b54f1eca57cbb,按钮开关,按钮开关,按钮开关,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[383],383,"[""eocc_c69e41124718b531""]",eocc_c69e41124718b531
ent_5a75b145b0a174de,ent_5a75b145b0a174de,ent_5a75b145b0a174de,技术决策,技术决策,技术决策,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[360],360,"[""eocc_3ca9245ad03d1619""]",eocc_3ca9245ad03d1619
ent_5ac5138eed52406e,ent_5ac5138eed52406e,ent_5ac5138eed52406e,模块电源异常,模块电源异常,模块电源异常,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[382],382,"[""eocc_a2f967c9edede300""]",eocc_a2f967c9edede300
ent_5aed1908e4239d72,ent_5aed1908e4239d72,ent_5aed1908e4239d72,逻辑修改,逻辑修改,逻辑修改,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[382],382,"[""eocc_2521bb4054d67cfb""]",eocc_2521bb4054d67cfb
ent_5ba4a339123c3c7c,ent_5ba4a339123c3c7c,ent_5ba4a339123c3c7c,接地情况,接地情况,接地情况,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[380],380,"[""eocc_9f7b552343c9db8c""]",eocc_9f7b552343c9db8c
ent_5bab416cc502d051,ent_5bab416cc502d051,ent_5bab416cc502d051,充电器故障,充电器故障,充电器故障,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_422de5cbc566b673""]",eocc_422de5cbc566b673
ent_5c4c9b4c2f3ac977,ent_5c4c9b4c2f3ac977,ent_5c4c9b4c2f3ac977,废气锅炉,废气锅炉,废气锅炉,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[373],373,"[""eocc_e56bfe3b912ec792""]",eocc_e56bfe3b912ec792
ent_5cd62179170156bd,ent_5cd62179170156bd,ent_5cd62179170156bd,裂纹,裂纹,裂纹,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[379],379,"[""eocc_9616406ecece53ab""]",eocc_9616406ecece53ab
ent_5d362ba1ac321456,ent_5d362ba1ac321456,ent_5d362ba1ac321456,转子绕组,转子绕组,转子绕组,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[365],365,"[""eocc_358d367556281157""]",eocc_358d367556281157
ent_5dd3e0c477eb9d19,ent_5dd3e0c477eb9d19,ent_5dd3e0c477eb9d19,电缆受潮,电缆受潮,电缆受潮,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[367],367,"[""eocc_1087e31a2152e919""]",eocc_1087e31a2152e919
ent_5dfd7f21110ff391,ent_5dfd7f21110ff391,ent_5dfd7f21110ff391,PMS 自动同步与 VFD 技术规范,pms自动同步与vfd技术规范,PMS 自动同步与 VFD 技术规范,规范程序,规范程序,"[""规范程序""]",规范程序,,{},[374],374,"[""eocc_a7e243a64e0b4fc5""]",eocc_a7e243a64e0b4fc5
ent_5e00718e79977c04,ent_5e00718e79977c04,ent_5e00718e79977c04,整体性能影响,整体性能影响,整体性能影响,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[379],379,"[""eocc_fc18d44f380773ac""]",eocc_fc18d44f380773ac
ent_5e1c0f0652814c41,ent_5e1c0f0652814c41,ent_5e1c0f0652814c41,防爆外壳,防爆外壳,防爆外壳,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[380],380,"[""eocc_f917c293702a5b07""]",eocc_f917c293702a5b07
ent_5ebf206e9438842a,ent_5ebf206e9438842a,ent_5ebf206e9438842a,紧固螺栓,紧固螺栓,紧固螺栓,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[378],378,"[""eocc_48d258f56e598689""]",eocc_48d258f56e598689
ent_5f22d4018f3a6aec,ent_5f22d4018f3a6aec,ent_5f22d4018f3a6aec,绝缘漆融化,绝缘漆融化,绝缘漆融化,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[365],365,"[""eocc_53664485299519a6""]",eocc_53664485299519a6
ent_5f86418e14f93639,ent_5f86418e14f93639,ent_5f86418e14f93639,技术档案,技术档案,技术档案,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[363],363,"[""eocc_b566de507ed6c3b6""]",eocc_b566de507ed6c3b6
ent_602434e3d6f1f5ca,ent_602434e3d6f1f5ca,ent_602434e3d6f1f5ca,辅助机械,辅助机械,辅助机械,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[361],361,"[""eocc_88a2d181d9297801""]",eocc_88a2d181d9297801
ent_603a9083f86ab059,ent_603a9083f86ab059,ent_603a9083f86ab059,绝缘电阻,绝缘电阻,绝缘电阻,监测指标,监测指标,"[""监测指标""]",监测指标,,"{""标准"": ""不小于 1MΩ (冷态)""}","[364, 378, 381]",364|378|381,"[""eocc_375f14fe7aee7117"", ""eocc_b1664e676fbf1b10"", ""eocc_d32d4a4a5cd8b626""]",eocc_375f14fe7aee7117|eocc_b1664e676fbf1b10|eocc_d32d4a4a5cd8b626
ent_60dac905ac495223,ent_60dac905ac495223,ent_60dac905ac495223,电解处理,电解处理,电解处理,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[372],372,"[""eocc_782100e7cd121c1e""]",eocc_782100e7cd121c1e
ent_60f1497fa5f831cc,ent_60f1497fa5f831cc,ent_60f1497fa5f831cc,接线端子松动,接线端子松动,接线端子松动,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[363],363,"[""eocc_8c17ce52a6278fb9""]",eocc_8c17ce52a6278fb9
ent_612181b60c6ede6f,ent_612181b60c6ede6f,ent_612181b60c6ede6f,过载报警,过载报警,过载报警,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[372],372,"[""eocc_06c26a43c1b10c7d""]",eocc_06c26a43c1b10c7d
ent_61436982797f6303,ent_61436982797f6303,ent_61436982797f6303,端子腐蚀,端子腐蚀,端子腐蚀,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[379],379,"[""eocc_5075f0310947d120""]",eocc_5075f0310947d120
ent_61559bc39a83bd3a,ent_61559bc39a83bd3a,ent_61559bc39a83bd3a,外壳温度,外壳温度,外壳温度,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[363],363,"[""eocc_b4c6e5497bab491b""]",eocc_b4c6e5497bab491b
ent_6196726d3d70d784,ent_6196726d3d70d784,ent_6196726d3d70d784,导航设备,导航设备,导航设备,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[361, 371]",361|371,"[""eocc_51a17aca55578cf1"", ""eocc_a2acafdb6c9fd6af""]",eocc_51a17aca55578cf1|eocc_a2acafdb6c9fd6af
ent_619b7038f9045839,ent_619b7038f9045839,ent_619b7038f9045839,接触电阻过大,接触电阻过大,接触电阻过大,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[378],378,"[""eocc_8d6bb3a971b3fc26""]",eocc_8d6bb3a971b3fc26
ent_61e7d392dd01198c,ent_61e7d392dd01198c,ent_61e7d392dd01198c,船用灯具,船用灯具,船用灯具,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[380],380,"[""eocc_7e9ba23ee6302b8f""]",eocc_7e9ba23ee6302b8f
ent_62143a35a5301b5e,ent_62143a35a5301b5e,ent_62143a35a5301b5e,监控装置,监控装置,监控装置,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[365],365,"[""eocc_71f1a96d0eee7757""]",eocc_71f1a96d0eee7757
ent_62210cf634ec3f88,ent_62210cf634ec3f88,ent_62210cf634ec3f88,柴油机轴系,柴油机轴系,柴油机轴系,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[361],361,"[""eocc_bc43061a6d711fe5""]",eocc_bc43061a6d711fe5
ent_623c9b04a5f82489,ent_623c9b04a5f82489,ent_623c9b04a5f82489,主配电板深度检修,主配电板深度检修,主配电板深度检修,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[364],364,"[""eocc_d73df308699a797b""]",eocc_d73df308699a797b
ent_628eebb93c3ae3c8,ent_628eebb93c3ae3c8,ent_628eebb93c3ae3c8,维修保养周期要求,维修保养周期要求,维修保养周期要求,规范程序,规范程序,"[""规范程序""]",规范程序,,{},[366],366,"[""eocc_8b6a3f7b11fbf37a""]",eocc_8b6a3f7b11fbf37a
ent_62ed1e03e0eac45e,ent_62ed1e03e0eac45e,ent_62ed1e03e0eac45e,IP44,ip44,IP44,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[371],371,"[""eocc_6540e72e09dc4d81""]",eocc_6540e72e09dc4d81
ent_633fee63193de2ce,ent_633fee63193de2ce,ent_633fee63193de2ce,单格短路,单格短路,单格短路,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_eee3c1fb02eb1c83""]",eocc_eee3c1fb02eb1c83
ent_64215b2b6082a36d,ent_64215b2b6082a36d,ent_64215b2b6082a36d,接触不良,接触不良,接触不良,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[378],378,"[""eocc_9aa4485ed906acd3""]",eocc_9aa4485ed906acd3
ent_643bd0c13cdf7dc9,ent_643bd0c13cdf7dc9,ent_643bd0c13cdf7dc9,电气系统设计缺陷,电气系统设计缺陷,电气系统设计缺陷,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[368],368,"[""eocc_a5b5b12dc65bf973""]",eocc_a5b5b12dc65bf973
